"skuDisplayName","parentDisplayName","sku","parentSku","itemQty","skuGrossWeight","parentGrossWeight","expectedGrossWeight"
"Katyayani Boost (Propiconazole 25 % EC) 1 Litre x 1","Katyayani Boost (Propiconazole 25 % EC) 1 Litre x 1","K-7035","K-7035",1,1.1,1.1,
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 500 ML x 1","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 500 ML x 1","K-7028","K-7028",1,0.55,0.55,
"Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 2","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1","K-6796","K-6219",2,2.2,1.1,
"Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 8","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1","K-6798","K-6219",8,8.8,1.1,
"Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1","Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1","K-6773","K-6773",1,0.88,0.88,
"Katyayani PROPI - Propineb 70% WP 25 kg x 1","Katyayani PROPI - Propineb 70% WP 25 kg x 1","K-6768","K-6768",1,27.5,27.5,
"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 kg x 1","Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 kg x 1","K-6765","K-6765",1,27.5,27.5,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 7","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1","K-7038","K-5824",7,1.925,0.275,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 800 gm x 1","Katyayani METAXEL ( Metalaxyl 35 % ws) 800 gm x 1","K-6769","K-6769",1,0.88,0.88,
"Katyayani Carbendazim 50% wp 100 gm x 1","Katyayani Carbendazim 50% wp 100 gm x 1","K-6858","K-6858",1,0.11,0.11,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1","K-6972","K-6972",1,0.11,0.11,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 3","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1","K-6977","K-6975",3,0.825,0.275,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 5","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1","K-6980","K-6978",5,5.5,1.1,
"Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 1 ltr x 1","Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 1 ltr x 1","K-6762","K-6762",1,1.1,1.1,
"Katyayani Weed killer Plus 500ml x 1","Katyayani Weed killer Plus 500ml x 1","K-6826","K-6826",1,0.5,0.5,
"Katyayani Beauveria Bassiana 25 Ltr x 1","Katyayani Beauveria Bassiana 25 Ltr x 1","K-6746","K-6746",1,27.5,27.5,
"Katyayani Verticillium lecanii 25 Ltr x 1","Katyayani Verticillium lecanii 25 Ltr x 1","K-6745","K-6745",1,27.5,27.5,
"Katyayani MALATHION 50% EC 250 ml x 1","Katyayani MALATHION 50% EC 250 ml x 1","K-6935","K-6935",1,0.275,0.275,
"Katyayani Nutritious - Triacontanol 0.1% EW 250 ml x 5","Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1","K-6830","K-6723",5,1.375,0.275,
"Katyayani zinc edta 12 % 470 gm x 1","Katyayani zinc edta 12 % 470 gm x 1","K-6725","K-6725",1,0.517,0.517,
"Katyayani NPK 13 00 45 100 gm x 1","Katyayani NPK 13 00 45 100 gm x 1","K-6924","K-6924",1,0.11,0.11,
"Katyayani FE EDTA Iron 60 gm x 1","Katyayani FE EDTA Iron 60 gm x 1","K-6772","K-6772",1,0.066,0.066,
"Katyayani Bio Npk consortia powder 25kg x 1","Katyayani Bio Npk consortia powder 25kg x 1","K-6714","K-6714",1,27.5,27.5,
"Katyayani NPK 00 00 23 25kg x 1","Katyayani NPK 00 00 23 25kg x 1","K-6792","K-6792",1,27.5,27.5,
"Katyayani All in 1 Organic Fungicide 25kg x 1","Katyayani All in 1 Organic Fungicide 25kg x 1","K-7036","K-7036",1,27.5,27.5,
"Katyayani Ampelomyces quisqualis 25 Ltr x 1","Katyayani Ampelomyces quisqualis 25 Ltr x 1","K-6753","K-6753",1,27.5,27.5,
"Katyayani Paecilomyces Lilacinus 25 Ltr x 1","Katyayani Paecilomyces Lilacinus 25 Ltr x 1","K-6751","K-6751",1,27.5,27.5,
"Katyayani Bacillus supp 2% AS 25 Ltr x 1","Katyayani Bacillus supp 2% AS 25 Ltr x 1","K-6791","K-6791",1,27.5,27.5,
"Katyayani SULVET - sulphur 80% wdg 50 kg x 1","Katyayani SULVET - sulphur 80% wdg 50 kg x 1","K-6930","K-6930",1,55,55,
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 25 Ltr x 1","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 25 Ltr x 1","K-6767","K-6767",1,27.5,27.5,
"Katyayani kzeb (Mancozeb 75% WP) 50 kg x 1","Katyayani kzeb (Mancozeb 75% WP) 50 kg x 1","K-7005","K-7005",1,55,55,
"Katyayani bordeaux mixture 500gm x 1","Katyayani bordeaux mixture 500gm x 1","K-7030","K-7030",1,0.55,0.55,
"Katyayani META - SULVET (Sulphur 55.16% SC) 25 ltr x 1","Katyayani META - SULVET (Sulphur 55.16% SC) 25 ltr x 1","K-7040","K-7040",1,27.5,27.5,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 2","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1","K-6979","K-6978",2,2.2,1.1,
"Katyayani Plantivo  Tebuconazole 50% + Trifloxystrobin 25% WG 1 kg x 1","Katyayani Plantivo  Tebuconazole 50% + Trifloxystrobin 25% WG 1 kg x 1","K-7042","K-7042",1,1.1,1.1,
"Katyayani Metribuzin 70% WP - METZIN 250gm x 1","Katyayani Metribuzin 70% WP - METZIN 250gm x 1","K-5789","K-5789",1,0.25,0.25,
"Katyayani Calcium Propionate 25 kg x 1","Katyayani Calcium Propionate 25 kg x 1","K-6814","K-6814",1,27.5,27.5,
"Katyayani Surfactant 25 Ltr x 1","Katyayani Surfactant 25 Ltr x 1","K-6810","K-6810",1,27.5,27.5,
"Katyayani Pyrethrum Extract 250ml x 1","Katyayani Pyrethrum Extract 250ml x 1","K-6724","K-6724",1,0.275,0.275,
"Katyayani chloropyriphos 20%cs 25 Ltr x 1","Katyayani chloropyriphos 20%cs 25 Ltr x 1","K-6771","K-6771",1,27.5,27.5,
"Katyayani DIMETHOATE 30% EC 25 Ltr x 1","Katyayani DIMETHOATE 30% EC 25 Ltr x 1","K-6770","K-6770",1,27.5,27.5,
"Katyayani Soil Prime Fluopyrum 34.48% SC 1 ltr x 1","Katyayani Soil Prime Fluopyrum 34.48% SC 1 ltr x 1","K-6787","K-6787",1,1.1,1.1,
"Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1","Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1","K-6723","K-6723",1,0.275,0.275,
"Katyayani Nutritious - Triacontanol 0.1% EW 250 ml x 3","Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1","K-6829","K-6723",3,0.825,0.275,
"Katyayani FE EDTA Iron 1 kg x 1","Katyayani FE EDTA Iron 1 kg x 1","K-6758","K-6758",1,1.1,1.1,
"Katyayani Mix micronutrient 20 gm x 1","Katyayani Mix micronutrient 20 gm x 1","K-7022","K-7022",1,0.022,0.022,
"Katyayani Red organic prom 50 KG BAG X 1","Katyayani Red organic prom 50 KG BAG X 1","K-6928","K-6928",1,55,55,
"Katyayani calcium Solubilizing Bacteria 25 Ltr x 1","Katyayani calcium Solubilizing Bacteria 25 Ltr x 1","K-6944","K-6944",1,27.5,27.5,
"Katyayani Magnesium Oxide 34% SC 1 ltr x 1","Katyayani Magnesium Oxide 34% SC 1 ltr x 1","K-6794","K-6794",1,1.1,1.1,
"Katyayani Boost (Propiconazole 25 % EC) 100ml x 2","Katyayani Boost (Propiconazole 25 % EC) 100ml x 1","K-6806","K-6805",2,0.22,0.11,
"Katyayani Trichoderma harzianum 5 ltr x 1","Katyayani Trichoderma harzianum 5 ltr x 1","K-6992","K-6992",1,5.5,5.5,
"Katyayani Nema Cure Paecilomyces Lilacinus 5 ltr x 1","Katyayani Nema Cure Paecilomyces Lilacinus 5 ltr x 1","K-6848","K-6848",1,5.5,5.5,
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 200 ltr x 1","Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 200 ltr x 1","K-7033","K-7033",1,220,220,
"Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 5","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1","K-6797","K-6219",5,5.5,1.1,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 25 Ltr x 1","Katyayani Azoxy (Azoxystrobin 23 % sc) 25 Ltr x 1","K-6766","K-6766",1,27.5,27.5,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 3","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1","K-7037","K-5824",3,0.825,0.275,
"Katyayani Tricyclazole 75% WP 120gm x 1","Katyayani Tricyclazole 75% WP 120gm x 1","K-6943","K-6943",1,0.132,0.132,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100 gm x 3","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1","K-6973","K-6972",3,0.33,0.11,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 2","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1","K-6976","K-6975",2,0.55,0.275,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1","K-6978","K-6978",1,1.1,1.1,
"Katyayani Weed killer Plus 200 ltr x 1","Katyayani Weed killer Plus 200 ltr x 1","K-6923","K-6923",1,220,220,
"Katyayani GMS Powder 100 gm (3.52 oz) x 2","Katyayani  GMS Powder 100 gm (3.52 oz) x 1","G-704","G-351",2,0.2,0.1,
"Katyayani Calcium Hypochlorite 453 gm (16oz) x 2","Katyayani Calcium Hypochlorite 453 gm (16oz) x 1","G-705","G-439",2,0.906,0.453,
"Katyayani Manganese Dioxide 454 gm (1lb) x 2","Katyayani Manganese Dioxide 454 gm (1lb) x 1","G-706","G-432",2,0.908,0.454,
"Katyayani imida 30.5 - Imidacloprid 30.5 % SC 100ml x 8","Katyayani imida 30.5 - Imidacloprid 30.5 % SC 100ml x 1","K-1070","K-181",8,0.88,0.11,
"Katyayani Metarhizium anisopliae 25 Ltr x 1","Katyayani Metarhizium anisopliae 25 Ltr x 1","K-6744","K-6744",1,27.5,27.5,
"Katyayani MALATHION 50% EC 250 ml x 2","Katyayani MALATHION 50% EC 250 ml x 1","K-7023","K-6935",2,0.55,0.275,
"Katyayani Rock Phosphate 100 gm x 1","Katyayani Rock Phosphate 100 gm x 1","K-6811","K-6811",1,0.11,0.11,
"Katyayani Potassium Nitrate 930 gm x 1","Katyayani Potassium Nitrate 930 gm x 1","K-6781","K-6781",1,1.023,1.023,
"Katyayani Potassium sulfate 300 gm x 1","Katyayani Potassium sulfate 300 gm x 1","K-6785","K-6785",1,0.33,0.33,
"Katyayani Manganese EDTA 12% 450 gm x 1","Katyayani Manganese EDTA 12% 450 gm x 1","K-6786","K-6786",1,0.495,0.495,
"Katyayani Hydroponic Blossom A 250gm x 1","Katyayani Hydroponic Blossom A 250gm x 1","K-6931","K-6931",1,0.275,0.275,
"Katyayani Hydroponic Blossom B 250gm x 1","Katyayani Hydroponic Blossom B 250gm x 1","K-6932","K-6932",1,0.275,0.275,
"Katyayani NPK 00 00 50 970 gm x 1","Katyayani NPK 00 00 50 970 gm x 1","K-6757","K-6757",1,1.067,1.067,
"Katyayani Ferrous Sulphate 470 gm x 1","Katyayani Ferrous Sulphate 470 gm x 1","K-6760","K-6760",1,0.517,0.517,
"Katyayani humic acid 65% fulvic acid 3% K2O 8% Amino Acid 12% Bio available Potash 7% 1 kg x 1","Katyayani humic acid 65% fulvic acid 3% K2O 8% Amino Acid 12% Bio available Potash 7% 1 kg x 1","K-6995","K-6995",1,1.1,1.1,
"Katyayani Nitrobenzene 35% PGR 250ml x 1","Katyayani Nitrobenzene 35% PGR 250ml x 1","K-7039","K-7039",1,0.275,0.275,
"Katyayani Boost (Propiconazole 25 % EC) 100ml x 1","Katyayani Boost (Propiconazole 25 % EC) 100ml x 1","K-6805","K-6805",1,0.11,0.11,
"Katyayani Boost (Propiconazole 25 % EC) 100ml x 5","Katyayani Boost (Propiconazole 25 % EC) 100ml x 1","K-6808","K-6805",5,0.55,0.11,
"Katyayani Boost (Propiconazole 25 % EC) 5 Ltr x 1","Katyayani Boost (Propiconazole 25 % EC) 5 Ltr x 1","K-6918","K-6918",1,5.5,5.5,
"Katyayani Pseudomonas fluorescence 25 Ltr x 1","Katyayani Pseudomonas fluorescence 25 Ltr x 1","K-6752","K-6752",1,27.5,27.5,
"Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 10","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1","K-6799","K-6219",10,11,1.1,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 15 ml x 1","Katyayani Azoxy (Azoxystrobin 23 % sc) 15 ml x 1","K-7006","K-7006",1,0.0165,0.0165,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 500 ml x 1","Katyayani Azoxy (Azoxystrobin 23 % sc) 500 ml x 1","K-6720","K-6720",1,0.55,0.55,
"Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 100 ml x 1","Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 100 ml x 1","K-6921","K-6921",1,0.11,0.11,
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1","Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1","K-6721","K-6721",1,5.5,5.5,
"Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 25 kg x 1","Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 25 kg x 1","K-6764","K-6764",1,27.5,27.5,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 500 gm x 1","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 500 gm x 1","K-6756","K-6756",1,0.55,0.55,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 25 kg x 1","Katyayani METAXEL ( Metalaxyl 35 % ws) 25 kg x 1","K-6722","K-6722",1,27.5,27.5,
"Katyayani bordeaux mixture 50 kg x 1","Katyayani bordeaux mixture 50 kg x 1","K-6926","K-6926",1,55,55,
"Katyayani META - SULVET (Sulphur 55.16% SC) 5 ltr x 1","Katyayani META - SULVET (Sulphur 55.16% SC) 5 ltr x 1","K-6939","K-6939",1,5.5,5.5,
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1","Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1","K-6975","K-6975",1,0.275,0.275,
"Katyayani Exotic Vegetables Bundle of 5 Packet_Vegitable Seed 10gm x 1","Katyayani Exotic Vegetables Bundle of 5 Packet_Vegitable Seed 10gm x 1","G-201","G-201",1,0.01,0.01,
"Katyayani Deltamethrin 1.25 ULV 25 ltr x 1","Katyayani Deltamethrin 1.25 ULV 25 ltr x 1","K-6738","K-6738",1,27.5,27.5,
"Katyayani Triple Attack - VBM 5 Ltr x 1","Katyayani Triple Attack - VBM 5 Ltr x 1","K-6846","K-6846",1,5.5,5.5,
"Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 50 ltr x 1","Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 50 ltr x 1","K-7045","K-7045",1,55,55,
"Katyayani MALATHION 50% EC 500 ml x 2","Katyayani MALATHION 50% EC 500 ml x 1","K-7026","K-6370",2,1.1,0.55,
"Katyayani MALATHION 50% EC 500 ml x 4","Katyayani MALATHION 50% EC 500 ml x 1","K-7027","K-6370",4,2.2,0.55,
"Katyayani Thiamethoxam 30% FS - Docter 10 Ltr x 1","Katyayani Thiamethoxam 30% FS - Docter 10 Ltr x 1","K-6920","K-6920",1,11,11,
"Katyayani BT Bio Larvicide liquid 25 Ltr x 1","Katyayani BT Bio Larvicide liquid 25 Ltr x 1","K-6747","K-6747",1,27.5,27.5,
"Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 25 Ltr x 1","Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 25 Ltr x 1","K-6750","K-6750",1,27.5,27.5,
"Katyayani Pigeon repellent 1 ltr x 1","Katyayani Pigeon repellent 1 ltr x 1","K-6763","K-6763",1,1.1,1.1,
"Katyayani Master 505 1 Ltr x 2","Katyayani Master 505 1 ltr x 1","K-876","K-6904",2,2.2,1.1,
"Katyayani Cotton Bollworm Lure (HELICOVERPA ARMIGERA) 1 Pc x 1","Katyayani Cotton Bollworm Lure (HELICOVERPA ARMIGERA) 1 Pc x 1","K-6812","K-6812",1,0.0033,0.0033,
"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 5","Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 1","K-6778","K-5847",5,1.375,0.275,
"Katyayani K-MITE Hexythiazox 5.45% EC 100ml x 1","Katyayani K-MITE Hexythiazox 5.45% EC 100ml x 1","K-6981","K-6981",1,0.11,0.11,
"Katyayani Chloropriphos 20 % ec 200 ltr x 1","Katyayani Chloropriphos 20 % ec 200 ltr x 1","K-6925","K-6925",1,220,220,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 2","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6815","K-6743",2,0.55,0.275,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 12","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6819","K-6743",12,3.3,0.275,
"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 5Ltr x 1","Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 5Ltr x 1","K-6847","K-6847",1,5.5,5.5,
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 2","Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1","K-6782","K-6037",2,0.55,0.275,
"Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1","Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1","K-6820","K-6820",1,0.11,0.11,
"Katyayani MALATHION 50% EC 250 ml x 3","Katyayani MALATHION 50% EC 250 ml x 1","K-7024","K-6935",3,0.825,0.275,
"Katyayani Thiamethoxam 30% FS - Docter 50ml x 1","Katyayani Thiamethoxam 30% FS - Docter 50ml x 1","K-6919","K-6919",1,0.055,0.055,
"Katyayani KPOP- Propoxur 20% EC 25 ltr x 1","Katyayani KPOP- Propoxur 20% EC 25 ltr x 1","K-6732","K-6732",1,27.5,27.5,
"Katyayani propoxur 1.0 % WP 35 kg x 1","Katyayani propoxur 1.0 % WP 35 kg x 1","K-6775","K-6775",1,38.5,38.5,
"Katyayani Master 505 1 Ltr x 10","Katyayani Master 505 1 ltr x 1","K-878","K-6904",10,11,1.1,
"Katyayani Master 505 1 Ltr x 50","Katyayani Master 505 1 ltr x 1","K-880","K-6904",50,55,1.1,
"Katyayani Diamond Back Moth Lure (PLUTELLA XYLOSTELLA) 1 Pc x 1","Katyayani Diamond Back Moth Lure (PLUTELLA XYLOSTELLA) 1 Pc x 1","K-6813","K-6813",1,0.0033,0.0033,
"Katyayani Deltamethrin 2.5% SC DEL-25 5 ltr x 1","Katyayani Deltamethrin 2.5% SC DEL-25 5 ltr x 1","K-6780","K-6780",1,5.5,5.5,
"Katyayani K-Cyper10 (Cypermethrin 10% EC) 25 ltr x 1","Katyayani K-Cyper10 (Cypermethrin 10% EC) 25 ltr x 1","K-6727","K-6727",1,27.5,27.5,
"Katyayani k-alpha ( alphacypermethrin 5% wp ) 250 gm x 1","Katyayani k-alpha ( alphacypermethrin 5% wp ) 250 gm x 1","K-6730","K-6730",1,0.275,0.275,
"Katyayani k-alpha ( alphacypermethrin 5% wp ) 25 kg x 1","Katyayani k-alpha ( alphacypermethrin 5% wp ) 25 kg x 1","K-6776","K-6776",1,27.5,27.5,
"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 1 Kg x 1","Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 1 Kg x 1","K-6936","K-6936",1,1.1,1.1,
"Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 3","Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1","K-6850","K-6144",3,0.825,0.275,
"Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 5","Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1","K-6851","K-6144",5,1.375,0.275,
"Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 3","Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 1","K-6852","K-5834",3,3.3,1.1,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 5","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6817","K-6743",5,1.375,0.275,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 10","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6818","K-6743",10,2.75,0.275,
"Katyayani Cartap Hydrochloride 50% SP 500 gm x 1","Katyayani Cartap Hydrochloride 50% SP 500 gm x 1","K-7034","K-7034",1,0.55,0.55,
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 2","Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1","K-6801","K-6800",2,0.33,0.165,
"Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 25 kg x 1","Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 25 kg x 1","K-6749","K-6749",1,27.5,27.5,
"Katyayani TRIPLE ATTACK WP - VBM 100gm x 1","Katyayani TRIPLE ATTACK WP - VBM 100gm x 1","K-7004","K-7004",1,0.11,0.11,
"Katyayani Acephate 75% SP 250 gm x 1","Katyayani Acephate 75% SP 250 gm x 1","K-6854","K-6854",1,0.275,0.275,
"Katyayani Bifenthrin 2.5% EC 25 ltr x 1","Katyayani Bifenthrin 2.5% EC 25 ltr x 1","K-6729","K-6729",1,27.5,27.5,
"Katyayani MALATHION 50% EC 250 ml x 4","Katyayani MALATHION 50% EC 250 ml x 1","K-7025","K-6935",4,1.1,0.275,
"Katyayani MALATHION 60% +Dimethoate 30 % ec 50 Ltr x 1","Katyayani MALATHION 60% +Dimethoate 30 % ec 50 Ltr x 1","K-7021","K-7021",1,55,55,
"Katyayani Thioxam -Thiamethoxam 25 % wg 25 Kg x 1","Katyayani Thioxam -Thiamethoxam 25 % wg 25 Kg x 1","K-7008","K-7008",1,27.5,27.5,
"Katyayani Apocalypse - Dinotefuran 20 % SG 25 kg x 1","Katyayani Apocalypse - Dinotefuran 20 % SG 25 kg x 1","K-6774","K-6774",1,27.5,27.5,
"Katyayani Master 505 1 Ltr x 20","Katyayani Master 505 1 ltr x 1","K-879","K-6904",20,22,1.1,
"Katyayani Deltamethrin 2.8% EC DEL-28 25 ltr x 1","Katyayani Deltamethrin 2.8% EC DEL-28 25 ltr x 1","K-6736","K-6736",1,27.5,27.5,
"Katyayani Deltamethrin 2.5% WP 25 kg x 1","Katyayani Deltamethrin 2.5% WP 25 kg x 1","K-6735","K-6735",1,27.5,27.5,
"Katyayani Alphacypermethrin 10% SC 25 ltr x 1","Katyayani Alphacypermethrin 10% SC 25 ltr x 1","K-6726","K-6726",1,27.5,27.5,
"Katyayani Cypermethrin 25% EC 1 ltr x 50","Katyayani Cypermethrin 25% EC 1ltr x 1","K-958","K-5209",50,55,1.1,
"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 25 kg x 1","Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 25 kg x 1","K-6733","K-6733",1,27.5,27.5,
"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 10","Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 1","K-6779","K-5847",10,2.75,0.275,
"Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 5","Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1","K-6857","K-5828",5,1.375,0.275,
"Katyayani CHLORO GR (chloropyriphos 10%gr) 5 kg x 1","Katyayani CHLORO GR (chloropyriphos 10%gr) 5 kg x 1","K-6731","K-6731",1,5.5,5.5,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6743","K-6743",1,0.275,0.275,
"Katyayani Cartap Hydrochloride 50% SP 250 gm x 3","Katyayani Cartap Hydrochloride 50% SP 250 gm x 1","K-6816","K-6743",3,0.825,0.275,
"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 gm x 1","Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 gm x 1","K-6795","K-6795",1,0.11,0.11,
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 5","Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1","K-6802","K-6800",5,0.825,0.165,
"Katyayani Temos - G ( Temephos 1% SG ) 50kg x 1","Katyayani Temos - G ( Temephos 1% SG ) 50kg x 1","K-6719","K-6719",1,55,55,
"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 25 Ltr x 1","Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 25 Ltr x 1","K-6748","K-6748",1,27.5,27.5,
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 10","Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1","K-6784","K-6037",10,2.75,0.275,
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 25 Ltr x 1","Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 25 Ltr x 1","K-7017","K-7017",1,27.5,27.5,
"Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 500ml x 1","Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 500ml x 1","K-7019","K-7019",1,0.55,0.55,
"Katyayani Deltamethrin 2 % EW - DEW 25 ltr x 1","Katyayani Deltamethrin 2 % EW - DEW 25 ltr x 1","K-6737","K-6737",1,27.5,27.5,
"Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 5","Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 1","K-6828","K-6473",5,1.375,0.275,
