category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-273,G-273,BK-294,10gm x 1,Dill Leaves Seeds (Suwa)_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-274,G-274,BK-294,100gm x 1,Dill Leaves Seeds (Suwa)_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-275,G-275,BK-295,10gm x 1,Thai Basil _Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-276,G-276,BK-296,100gm x 1,Thai Basil_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-277,G-277,BK-297,10gm x 1,Chives Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-278,G-278,BK-297,100gm x 1,Chives Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-279,G-279,BK-298,10gm x 1,Sage Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-280,G-280,BK-298,100gm x 1,Sage Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-281,G-281,BK-299,10gm x 1,Fennel Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-282,G-282,BK-299,100gm x 1,Fennel Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-283,G-283,BK-300,10gm x 1,Tarragon Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-284,G-284,BK-300,100gm x 1,Tarragon Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-285,G-285,BK-301,10gm x 1,Chervil Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-286,G-286,BK-301,100gm x 1,Chervil Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-287,G-287,BK-302,10gm x 1,Purple Basil Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-288,G-288,BK-302,100gm x 1,Purple Basil Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-289,G-289,BK-303,10gm x 1,Marjoram Seeds_Herb seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-290,G-290,BK-303,100gm x 1,Marjoram Seeds_Herb seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-291,G-291,BK-304,10gm x 1,Papaya seeds_Fruit seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-292,G-292,BK-304,100gm x 1,Papaya seeds_Fruit seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-293,G-293,BK-305,10gm x 1,Watermelon Seeds_Fruit seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-294,G-294,BK-305,100gm x 1,Watermelon Seeds_Fruit seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-295,G-295,BK-306,10gm x 1,Cantaloupe Seeds (Muskmelon)_Fruit seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-296,G-296,BK-306,100gm x 1,Cantaloupe Seeds (Muskmelon)_Fruit seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-297,G-297,BK-307,10gm x 1,Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 10gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-298,G-298,BK-307,100gm x 1,Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-299,G-299,BK-308,100gm x 1,Pokal Bamboo Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-300,G-300,BK-309,100gm x 1,Solid Bamboo Seeds (Dendrocalamus Strictus) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-301,G-301,BK-310,100gm x 1,Cassia Javanica Seeds (Pink Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-302,G-302,BK-311,100gm x 1,Table Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-303,G-303,BK-312,100gm x 1,Indian Laburnum Seeds (Cassia Fistula) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-304,G-304,BK-313,100gm x 1,Royal Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-305,G-305,BK-314,100gm x 1,Cassia Nodosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-306,G-306,BK-315,100gm x 1,Delonix Regia Seeds (Flamboyant Tree) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-307,G-307,BK-316,100gm x 1,Leucaena Leucocephala Native Variety Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-308,G-308,BK-317,100gm x 1,Eucalyptus Redgum Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-309,G-309,BK-318,100gm x 1,Cassia Grandis Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-310,G-310,BK-319,100gm x 1,Teak Seeds (Tectoma Grandis) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-311,G-311,BK-320,10 gm  x 1,Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds  10 gm  x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-312,G-312,BK-320,100gm x 1,Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-313,G-313,BK-321,100gm x 1,Creeping Bent Grass - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-314,G-314,BK-322,100gm x 1,Tall Fescue Grass - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-315,G-315,BK-323,100gm x 1,Panam Bermuda Grass - 100g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-316,G-316,BK-324,100gm x 1,Acacia Mangium Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-317,G-317,BK-325,100gm x 1,Gliricidia Sepium Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-318,G-318,BK-326,100gm x 1,Acacia Catechu Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-319,G-319,BK-327,10 gm x 1,Pithecellobium Saman Seeds - 100 g_Tree and Grass seeds 10 gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-320,G-320,BK-328,100gm x 1,Dodonaea Viscosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-321,G-321,BK-329,100gm x 1,Cassia Marginata Seeds  Red Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-506,G-506,BK-1096,2000 mg x 1,Swiss Chard Red  seeds 2000 mg x 1,0.0022,0.002,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-507,G-507,BK-729,1143 mg x 1,Swiss Chard Green  seeds 1143 mg x 1,0.0012573,0.001143,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-508,G-508,BK-730,13500 mg x 1,Swiss Chard Yellow  seeds 13500 mg x 1,0.01485,0.0135,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-509,G-509,BK-1097,200 mg x 1,Brinjal (Pusa purple long)  seeds 200 mg x 1,0.00022,0.0002,1,,,,,,,,,,,,,,,,,,
other Products,Other Product,G-510,G-510,BK-690,909 mg x 1,Borage  seeds 909 mg x 1,0.0009999,0.000909,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-511,G-511,BK-220,1000 mg x 1,Bottle Gourd  seeds 1000 mg x 1,0.0011,0.001,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-512,G-512,BK-1098,667 mg x 1,Morning Glory Mix  seeds 667 mg x 1,0.0007337,0.000667,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-513,G-513,BK-212,857 mg x 1,Broccali  seeds 857 mg x 1,0.0009427,0.000857,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-514,G-514,BK-289,30833 mg x 1,Basil Green (Tulsi Rama Green)  seeds 30833 mg x 1,0.0339163,0.030833,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-515,G-515,BK-747,25 mg x 1,Wild Rocket  seeds 25 mg x 1,0.0000275,0.000025,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-516,G-516,BK-559,133 mg x 1,Aster Mix  seeds 133 mg x 1,0.0001463,0.000133,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-517,G-517,BK-712,500 mg x 1,Mizuna Green  seeds 500 mg x 1,0.00055,0.0005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-518,G-518,BK-163,1563 mg x 1,French Marigold Orange  seeds 1563 mg x 1,0.0017193,0.001563,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-519,G-519,BK-768,200 mg x 1,Balsom Camelia Mix  seeds 200 mg x 1,0.00022,0.0002,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-520,G-520,BK-302,375 mg x 1,Basil Purple  seeds 375 mg x 1,0.0004125,0.000375,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-521,G-521,BK-217,2900 mg x 1,Beetroot Red Rubi  seeds 2900 mg x 1,0.00319,0.0029,1,,,,,,,,,,,,,,,,,,
other Products,Seeds,G-522,G-522,BK-659,10000 mg x 1,Bhindi Arka Anamika  seeds 10000 mg x 1,0.011,0.01,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-523,G-523,BK-1099,200 mg x 1,Careopsis Seed  seeds 200 mg x 1,0.00022,0.0002,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-524,G-524,BK-202,667 mg x 1,Seweet Pea mix  seeds 667 mg x 1,0.0007337,0.000667,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-525,G-525,BK-1059,667 mg x 1,Cosmos Orange  seeds 667 mg x 1,0.0007337,0.000667,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-526,G-526,BK-1100,833 mg x 1,Pokchoy Green  seeds 833 mg x 1,0.0009163,0.000833,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-527,G-527,BK-196,91 mg x 1,Pansy Mixed  seeds 91 mg x 1,0.0001001,0.000091,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-528,G-528,BK-1101,20 mg x 1,Guzania Sunshine Mix  seeds 20 mg x 1,0.000022,0.00002,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-529,G-529,BK-225,857 mg x 1,Kale Vegitable Seeds  seeds 857 mg x 1,0.0009427,0.000857,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-530,G-530,BK-221,9000 mg x 1,Lettuce Long Leaf  seeds 9000 mg x 1,0.0099,0.009,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-531,G-531,BK-182,375 mg x 1,lupin Pixie Mix  seeds 375 mg x 1,0.0004125,0.000375,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-532,G-532,BK-200,231 mg x 1,Antirrhinum Tall Mix  seeds 231 mg x 1,0.0002541,0.000231,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-533,G-533,BK-770,1200 mg x 1,Water Melon Dark  seeds 1200 mg x 1,0.00132,0.0012,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-534,G-534,BK-243,27 mg x 1,Red Radish  seeds 27 mg x 1,0.0000297,0.000027,1,,,,,,,,,,,,,,,,,,
other Products,Seeds,G-535,G-535,BK-661,5000 mg x 1,Radish white long  seeds 5000 mg x 1,0.0055,0.005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-536,G-536,BK-183,625 mg x 1,Marigold Orange  seeds 625 mg x 1,0.0006875,0.000625,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-537,G-537,BK-225,43 mg x 1,Kale Curly  seeds 43 mg x 1,0.0000473,0.000043,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-538,G-538,BK-190,5 mg x 1,Gompherena Mix  seeds 5 mg x 1,0.0000055,0.000005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-539,G-539,BK-325,4545 mg x 1,Gilricidia  seeds 4545 mg x 1,0.0049995,0.004545,1,,,,,,,,,,,,,,,,,,
Herbicide & other Products,seeds,G-540,G-540,BK-1102,667 mg x 1,Clery Tall Utah  seeds 667 mg x 1,0.0007337,0.000667,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-541,G-541,BK-157,136 mg x 1,portulaca mix _Flowering seeds 136 mg x 1,0.0001496,0.000136,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-542,G-542,BK-158,360 mg x 1,chrysanthemum mix _Flowering seeds 360 mg x 1,0.000396,0.00036,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-543,G-543,BK-160,811 mg x 1,dahlia  beauty mix_flowering seeds 811 mg x 1,0.0008921,0.000811,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-544,G-544,BK-160,47 mg x 1,petunia double mix _Flowering seeds 47 mg x 1,0.0000517,0.000047,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-545,G-545,BK-163,60 mg x 1,marigold french _flowering seeds 60 mg x 1,0.000066,0.00006,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-546,G-546,BK-164,100 gm  x 1,zinnia lilliput mix _flowering seeds 100 gm  x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-547,G-547,BK-166,833 mg x 1,sunflower sungold _flowering seeds 833 mg x 1,0.0009163,0.000833,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-548,G-548,BK-768,1 gm x 1,balsom mix - camella_flowering seeds 1 gm x 1,0.001,0.001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-549,G-549,BK-168,6.7 gm x 1,salvia blue _flowering seeds 6.7 gm x 1,0.0067,0.0067,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-550,G-550,BK-169,12 gm x 1,zinnia double mix _flowering seeds 12 gm x 1,0.012,0.012,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-551,G-551,BK-177,1 gm x 1,ageratum _flowering seeds 1 gm x 1,0.001,0.001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-552,G-552,BK-179,333 mg x 1,alyssum _flowering seeds 333 mg x 1,0.0003663,0.000333,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-553,G-553,BK-181,769 mg  x 1,gypsophila _flowering seeds 769 mg  x 1,0.0008459,0.000769,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-554,G-554,BK-182,12.50 gm x 1,lupins _flowering seeds 12.50 gm x 1,0.0125,0.0125,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-555,G-555,BK-183,67 mg x 1,marigold african yellow _flowering seeds 67 mg x 1,0.0000737,0.000067,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-556,G-556,BK-185,346 mg x 1,star phlox mix _flowering seeds 346 mg x 1,0.0003806,0.000346,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-557,G-557,BK-187,18.18 gm x 1,corn flower mix _flowering seeds 18.18 gm x 1,0.01818,0.01818,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-558,G-558,BK-188,40 gm x 1,nasturtium mix _flowering seeds 40 gm x 1,0.04,0.04,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-559,G-559,BK-189,233 mg x 1,statice mix _flowering seeds 233 mg x 1,0.0002563,0.000233,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-560,G-560,BK-191,100 mg x 1,celosia cristata _Flowering seeds 100 mg x 1,0.00011,0.0001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-561,G-561,BK-193,833 mg x 1,coreopsis _flowering seeds 833 mg x 1,0.0009163,0.000833,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-562,G-562,BK-194,19 mg x 1,candytuft _flowering seeds 19 mg x 1,0.0000209,0.000019,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-563,G-563,BK-196,100 mg x 1,pansy swiss giant mix _flowering seeds 100 mg x 1,0.00011,0.0001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-564,G-564,BK-197,1.31 gm x 1,rudbeckia _flowering seeds 1.31 gm x 1,0.00131,0.00131,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-565,G-565,BK-198,200 mg x 1,phlox beauty mix _flowering seeds 200 mg x 1,0.00022,0.0002,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-566,G-566,BK-199,357 mg x 1,sweet william mixed _flowering seeds 357 mg x 1,0.0003927,0.000357,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-567,G-567,BK-200,231 mg x 1,antirrhinum _flowering seeds 231 mg x 1,0.0002541,0.000231,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-568,G-568,BK-206,100 mg x 1,helichrysum _flowering seeds 100 mg x 1,0.00011,0.0001,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-569,G-569,BK-769,278 mg x 1,tomato  pkm-1_Vegetable seeds 278 mg x 1,0.0003058,0.000278,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-570,G-570,BK-208,8.4 gm x 1,spinach _Vegetable seeds 8.4 gm x 1,0.0084,0.0084,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-571,G-571,BK-209,20 gm x 1,red cherry tomato _Vegetable seeds 20 gm x 1,0.02,0.02,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-572,G-572,BK-210,1.625 gm x 1,coriander _Vegetable seeds 1.625 gm x 1,0.001625,0.001625,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-573,G-573,BK-213,30gm x 1,"bhindi, okra  (lady finger)_Vegetable seeds 30gm x 1",0.03,0.03,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-574,G-574,BK-215,139 mg x 1,capsicum green _Vegetable seeds 139 mg x 1,0.0001529,0.000139,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-575,G-575,BK-216,1 gm x 1,lettuce iceberg  (round)_Vegetable seeds 1 gm x 1,0.001,0.001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-576,G-576,BK-217,5 gm x 1,beetroot _Vegetable seeds 5 gm x 1,0.005,0.005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-577,G-577,BK-218,250 gm x 1,fenugreek  (methi)_Vegetable seeds 250 gm x 1,0.25,0.25,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-578,G-578,BK-219,5.83 gm x 1,french bean _Vegetable seeds 5.83 gm x 1,0.00583,0.00583,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-579,G-579,BK-221,60 mg x 1,lettuce romaine  (long)_Vegetable seeds 60 mg x 1,0.000066,0.00006,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-580,G-580,BK-222,145 mg x 1,yellow capsicum _Vegetable seeds 145 mg x 1,0.0001595,0.000145,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-581,G-581,BK-227,20 gm x 1,green onion  (leek)_Vegetable seeds 20 gm x 1,0.02,0.02,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-582,G-582,BK-228,20 gm x 1,bittergourd  (green long)_Vegetable seeds 20 gm x 1,0.02,0.02,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-583,G-583,BK-231,3.6 gm x 1,cauliflower _Vegetable seeds 3.6 gm x 1,0.0036,0.0036,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-584,G-584,BK-232,10 gm x 1,carrot nantes  (improved)_Vegetable seeds 10 gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-585,G-585,BK-233,1 gm x 1,drumstick  (moringa)_Vegetable seeds 1 gm x 1,0.001,0.001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-586,G-586,BK-234,8.4 gm x 1,desi carrot  (long)_Vegetable seeds 8.4 gm x 1,0.0084,0.0084,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-587,G-587,BK-235,114 mg x 1,cherry tomatoes  (yellow)_Vegetable seeds 114 mg x 1,0.0001254,0.000114,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-588,G-588,BK-238,0.5 gm x 1,black brinjal  (round)_Vegetable seeds 0.5 gm x 1,0.0005,0.0005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-589,G-589,BK-241,4 gm x 1,sweetcorn _Vegetable seeds 4 gm x 1,0.004,0.004,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-590,G-590,BK-248,833 mg x 1,lettuce lollo rosso _Vegetable seeds 833 mg x 1,0.0009163,0.000833,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-591,G-591,BK-250,769 mg x 1,black brinjal  (long)_Vegetable seeds 769 mg x 1,0.0008459,0.000769,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-592,G-592,BK-252,652 mg  x 1,chinese cabbage _Vegetable seeds 652 mg  x 1,0.0007172,0.000652,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-593,G-593,BK-253,1 gm x 1,red pumpkin _Vegetable seeds 1 gm x 1,0.001,0.001,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-594,G-594,BK-254,7.5 gm x 1,gongura  (ambadi)_Vegetable seeds 7.5 gm x 1,0.0075,0.0075,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-595,G-595,BK-255,93 mg x 1,white cucumber  (khira)_Vegetable seeds 93 mg x 1,0.0001023,0.000093,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-596,G-596,BK-276,20 gm x 1,spinach  (palak)_Microgreen seeds 20 gm x 1,0.02,0.02,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-597,G-597,BK-279,250 gm x 1,fenugreek  (methi)_Microgreen seeds 250 gm x 1,0.25,0.25,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-598,G-598,BK-279,100 gm x 1,green peas _Vegetable seeds 100 gm x 1,0.1,0.1,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-599,G-599,BK-291,500 mg x 1,arugula  (rocket leaves)_Herb seeds 500 mg x 1,0.00055,0.0005,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-600,G-600,BK-292,571 mg x 1,parsley curled _Herb seeds 571 mg x 1,0.0006281,0.000571,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-601,G-601,BK-304,1.61 gm x 1,papaya _Fruit seeds 1.61 gm x 1,0.00161,0.00161,1,,,,,,,,,,,,,,,,,,
Seeds,Other Product,G-602,G-602,BK-770,1.2 gm x 1,watermelon  dark green_Fruit seeds 1.2 gm x 1,0.0012,0.0012,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-603,G-603,BK-306,270 mg x 1,cantaloupe  (muskmelon)_Fruit seeds 270 mg x 1,0.000297,0.00027,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-604,G-604,BK-221,11 gm x 1,lettuce black rose _Vegetable seeds 11 gm x 1,0.011,0.011,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-605,G-605,BK-312,625 mg  x 1,indian laburnum  (cassia fistula) _Trees and grass seeds 625 mg  x 1,0.0006875,0.000625,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-606,G-606,BK-319,10 gm x 1,teak  (tectoma grandis) _Trees and grass seeds 10 gm x 1,0.01,0.01,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-607,G-607,BK-320,250 gm x 1,alfalfa  (lucerne grass)_Trees and grass seeds 250 gm x 1,0.25,0.25,1,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-608,G-541,BK-157,136mg x 2,portulaca mix _Flowering seeds 136mg x 2,0.0002992,0.000272,2,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-609,G-542,BK-158,360mg x 2,chrysanthemum mix _Flowering seeds 360mg x 2,0.000792,0.00072,2,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-610,G-543,BK-160,811mg x 6,dahlia  beauty mix_flowering seeds 811mg x 6,0.0053526,0.004866,6,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-611,G-544,BK-160,47mg x 2,petunia double mix _Flowering seeds 47mg x 2,0.0001034,0.000094,2,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-612,G-545,BK-163,60mg x 5,marigold french _flowering seeds 60mg x 5,0.00033,0.0003,5,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-613,G-547,BK-166,833mg x 2,sunflower sungold _flowering seeds 833mg x 2,0.0018326,0.001666,2,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-614,G-549,BK-168,6.7gm x 2,salvia blue _flowering seeds 6.7gm x 2,0.0134,0.0134,2,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-615,G-550,BK-169,12gm x 3,zinnia double mix _flowering seeds 12gm x 3,0.036,0.036,3,,,,,,,,,,,,,,,,,,
Seeds,Seeds,G-616,G-551,BK-177,1gm x 4,ageratum _flowering seeds 1gm x 4,0.004,0.004,4,,,,,,,,,,,,,,,,,,
