category,mongodb_category,sub_category,mongodb_sub_category,sku,parentSku,bulk,mongodb_bulk,variant_name,mongodb_variant_name,displayName,mongodb_displayName,grossWeight,mongodb_grossWeight,netWeight,mongodb_netWeight,itemQty,mongodb_itemQty
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-462,K-462,BK-996,BK-996,1 ltr x 1,1 ltr x 1,Trichoderma harzianum 1 ltr x 1,Katyayani Trichoderma harzianum 1 ltr x 1,1.1,1.1,1,1,1,1
Seeds,Seeds,Seeds,Seeds,G-668,G-668,BK-257,BK-257,20 gm x 1,20 gm x 1,Green Amaranthus Seeds (Green Math) Vegetable seeds 20 gm x 1,Katyayani Green Amaranthus Seeds (Green Math) Vegetable seeds 20 gm x 1,0.02,0.02,0.02,0.02,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-7005,K-7005,BK-44,BK-44,50 kg x 1,50 kg x 1,kzeb (Mancozeb 75% WP) 50 kg x 1,Katyayani kzeb (Mancozeb 75% WP) 50 kg x 1,55,55,50,50,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5669,K-5567,BK-542,BK-542,100gm x 10,100gm x 10,K-RAJA (MYCORRIZA) 100gm x 10,Katyayani K-RAJA (MYCORRIZA) 100gm x 10,1.1,1.1,1,1,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1304,K-1304,BK-852,BK-852,1 ltr x 1,1 ltr x 1,Defender CS 1 ltr x 1,Katyayani Defender CS 1 ltr x 1,1.1,1.1,1,1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-6847,K-6847,BK-651,BK-651,5Ltr x 1,5Ltr x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 5Ltr x 1,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 5Ltr x 1,5.5,5.5,5,5,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-250,K-248,BK-997,BK-997,1 Ltr x 5,1 Ltr x 5,Verticillium lecanii 1 Ltr x 5,Katyayani Verticillium lecanii 1 Ltr x 5,5.5,5.5,5,5,5,5
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5560,K-5560,BK-623,BK-623,1KG x 1,1KG x 1,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1,Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1,1.1,1.1,1,1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-107,K-105,BK-860,BK-860,1 Ltr x 5,1 Ltr x 5,Liquid Consortia - Bio NPK 1 Ltr x 5,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 5,5.5,5.5,5,5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-97,K-97,BK-902,BK-902,1 Ltr x 1,1 Ltr x 1,Sulphur & Iron Bacteria 1 Ltr x 1,Katyayani Sulphur & Iron Bacteria 1 Ltr x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-560,K-560,BK-44,BK-44,400gm x 1,400gm x 1,kzeb (Mancozeb 75% WP) 400gm x 1,Katyayani kzeb (Mancozeb 75% WP) 400gm x 1,0.44,0.44,0.4,0.4,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6797,K-6219,BK-472,BK-472,1 Ltr x 5,1 Ltr x 5,Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 Ltr x 5,Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5037,K-5037,BK-43,BK-43,250 gm x 1,250 gm x 1,PROPI - Propineb 70% WP 250 gm x 1,Katyayani PROPI - Propineb 70% WP 250 gm x 1,0.275,0.275,0.25,0.25,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-98,K-97,BK-902,BK-902,1 Ltr x 3,1 Ltr x 3,Sulphur & Iron Bacteria 1 Ltr x 3,Katyayani Sulphur & Iron Bacteria 1 Ltr x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5802,K-5802,BK-499,BK-499,25 Ltr X 1,25 Ltr X 1,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 25 Ltr X 1,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 25LTR X 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-523,K-522,BK-03,BK-03,200gm x 5,200gm x 5,dismiss (Dimethomorph 50% WP) 200gm x 5,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 5,1.1,1.1,1,1,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-508,K-508,BK-473,BK-473,250ml x 1,250ml x 1,Difenoconazole 25% EC - CONCOR 250ml x 1,Katyayani Concor 250ml x 1,0.275,0.275,0.25,0.25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6768,K-6768,BK-43,BK-43,25 kg x 1,25 kg x 1,PROPI - Propineb 70% WP 25 kg x 1,Katyayani PROPI - Propineb 70% WP 25 kg x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-483,K-483,BK-490,BK-490,1000ml x 1,1000ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-563,K-561,BK-44,BK-44,800gm x 5,800gm x 5,kzeb (Mancozeb 75% WP) 800gm x 5,Katyayani kzeb (Mancozeb 75% WP) 800gm x 5,4.4,4.4,4,4,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6226,K-6226,BK-46,BK-46,25 KG X 1,25 KG X 1,COC (Copper Oxychloride 50% WP) 25 KG X 1,Katyayani COC (Copper Oxychloride 50% WP) 25 KG X 1,27.5,27.5,25,25,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-6712,K-6712,BK-918,BK-918,25ltr x 1,25ltr x 1,Potash Mobilizing Bacteria 25ltr x 1,Katyayani Potash Mobilizing Bacteria 25ltr x 1,27.5,27.5,25,25,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5628,K-5626,BK-540,BK-540,1KG x 5,1KG x 5,TRIPLE ATTACK WP - VBM 1KG x 5,Katyayani TRIPLE ATTACK WP - VBM 1KG x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5119,K-5119,BK-554,BK-554,1 kg x 1,1 kg x 1 ,BACILLUS SUPP 2% AS Powder 1 kg x 1,Katyayani BACILLUS SUPP 2% AS Powder 1 kg x 1 ,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5074,K-462,BK-996,BK-996,1 ltr x 20,1 ltr x 20,Trichoderma harzianum 1 ltr x 20,Katyayani Trichoderma harzianum 1 ltr x 20,22,22,20,20,20,20
Fertilizer,Fertilizer,Bio Stimulant,Bio Stimulant,K-145,K-142,BK-5830,BK-5830,1 Ltr  x 10,1 Ltr  x 10,Bhannat Biostimulant 1 Ltr  x 10,Katyayani Bhannat Biostimulant 1 Ltr  x 10,11,11,10,10,10,10
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-980,K-980,BK-09,BK-09,470gm x 1,470gm x 1,MYCORRHIZA 470gm x 1,Katyayani MYCORRHIZA 470gm x 1,0.517,0.517,0.47,0.47,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5148,K-5146,BK-553,BK-553,1 kg x 5,1 kg x 5,Paecilomyces Lilacinus Bio Powder 1 kg x 5,Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 1 kg x 5,5.5,5.5,5,5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5408,K-5405,BK-526,BK-526,1 kg x 10,1 kg x 10,Bio Npk consortia powder 1 kg x 10,Katyayani Bio Npk consortia powder 1 kg x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6686,K-6500,BK-499,BK-499,500 ml x 2,500 ml x 2,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 500 ml x 2,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 500 ml x 2,1.1,1.1,1,1,2,2
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5029,K-5029,BK-852,BK-852,250ml x 1,250ml x 1,Defender CS 250ml x 1,Katyayani Defender CS 250ml x 1,0.275,0.275,0.25,0.25,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5123,K-5119,BK-554,BK-554,1 kg x 10,1 kg x 10,BACILLUS SUPP 2% AS Powder 1 kg x 10,Katyayani BACILLUS SUPP 2% AS Powder 1 kg x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-579,K-577,BK-499,BK-499,250ml x 4,250ml x 4,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 4,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 4,1.1,1.1,1,1,4,4
other Products,other Products,Other Product,Other Product,G-750,G-750,BK-610,BK-610,300gm x 1,300gm  x1,Imli Powder 300gm x 1,Imli Powder300gm x1,0.3,0.3,0.3,0.3,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6767,K-6767,BK-472,BK-472,25 Ltr x 1,25 Ltr x 1,Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 25 Ltr x 1,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 25 Ltr x 1,27.5,27.5,25,25,1,1
other Products,other Products,Lab-Grade,Lab-Grade,G-764,G-764,BK-378,BK-378,10gm x 1,10 gm x 1,Pepsin Powder 10gm x 1,Pepsin Powder 10 gm x 1,0.01,0.01,0.01,0.01,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-952,K-5787,BK-874,BK-874,25 kg x 20,25 kg x 20,SULVET - sulphur 80% wdg 25 kg x 20,Katyayani SULVET - sulphur 80% wdg 25 kg x 20,550,550,500,500,20,20
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6930,K-6930,BK-874,BK-874,50 kg x 1,50 kg x 1,SULVET - sulphur 80% wdg 50 kg x 1,Katyayani SULVET - sulphur 80% wdg 50 kg x 1,55,55,50,50,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-569,K-568,BK-46,BK-46,450gm x 2,450gm x 2,COC (Copper Oxychloride 50% WP) 450gm x 2,Katyayani COC (Copper Oxychloride 50% WP) 450gm x 2,0.99,0.99,0.9,0.9,2,2
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-6073,K-6073,BK-622,BK-622,100ml x 1,100ml x 1,Sporothrix Fungorum 100ml x 1,Katyayani Sporothrix Fungorum 100ml x 1,0.11,0.11,0.1,0.1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-561,K-561,BK-44,BK-44,800gm x 1,800gm x 1,kzeb (Mancozeb 75% WP) 800gm x 1,Katyayani kzeb (Mancozeb 75% WP) 800gm x 1,0.88,0.88,0.8,0.8,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6070,K-6070,BK-995,BK-995,100ml x 1,100ml x 1,Chatur - Mancozeb 40% + Azoxystrobin 7% 100ml x 1,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 100ml x 1,0.11,0.11,0.1,0.1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1393,K-1387,BK-145,BK-145,100 gm x 50,100 gm x 50,Plantivo - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 50,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 50,55,55,50,50,50,50
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-10516,K-522,BK-03,BK-03,200 gm x 3,200 gm x 3,dismiss (Dimethomorph 50% WP) 200 gm x 3,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 3,0.66,0.66,0.6,0.6,3,3
Seeds,Seeds,Seeds,Seeds,G-691,G-691,BK-163,BK-163,1 gm x 1,1 gm x 1,Marigold French Seeds (1 gm) 1 gm x 1,Katyayani Marigold French Seeds (1 gm) 1 gm x 1,0.001,0.001,0.001,0.001,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-478,K-478,BK-491,BK-491,1 ltr x 1,1 ltr x 1,Bacillus supp 2% AS 1 ltr x 1,Katyayani Bacillus supp 2% AS 1 ltr x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-459,K-458,BK-546,BK-546,1 Ltr x 3,1 Ltr x 3,Trichoderma viride 1 Ltr x 3,Katyayani Trichoderma viride 1 Ltr x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5822,K-5822,BK-472,BK-472,50ml x 1,50ml x 1,Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 50ml x 1,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 50ml x 1,0.055,0.055,0.05,0.05,1,1
other Products,other Products,Cosmetic Grade,Cosmetic Grade,G-760,G-398,BK-406,BK-406,63 gm (2.2 oz) x 2,63 gm (2.2 oz) x 2,Vitamin C 63 gm (2.2 oz) x 2,Katyayani Vitamin C 63 gm (2.2 oz) x 2,0.063,0.063,0.063,0.063,2,2
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5121,K-5119,BK-554,BK-554,1 kg x 3,1 kg x 3,BACILLUS SUPP 2% AS Powder 1 kg x 3,Katyayani BACILLUS SUPP 2% AS Powder 1 kg x 3,3.3,3.3,3,3,3,3
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5554,K-5552,BK-469,BK-469,1kg x 5,1kg x 5,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1kg x 5,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1kg x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6623,K-5690,BK-499,BK-499,100ml x 10,100ml x 10,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 10,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 10,1.1,1.1,1,1,10,10
