displayName,sku,parentSku,itemQty,grossWeight,is_parent,parentDisplayName,parentGrossWeight,correctGrossWeight,isCorrectGrossWeight
Katyayani papaya _Fruit seeds 1.61gm x 3,G-645,G-601,3,0.00483,false,Katyayani papaya _Fruit seeds 1.61 gm x 1,0.00161,0.00483,true
Katyayani cantaloupe (muskmelon)_Fruit seeds 270mg x 3,G-646,G-603,3,0.000891,false,Katyayani cantaloupe (muskmelon)_Fruit seeds 270 mg x 1,0.000297,0.000891,true
Katyayani Thick - It 284 gm ( 10 oz) x 2,G-715,G-360,2,0.568,false,Katyayani  Thick - It 284 gm ( 10 oz) x 1,0.284,0.568,true
Katyayani Salvia SPLENDENS Red Seeds flowering seeds 210 mg x 2,G-720,G-652,2,0.000462,false,Katyayani Salvia SPLENDENS Red Seeds flowering seeds 210 mg x 1,0.000231,0.000462,true
Katyayani Amaranthus Mix Seeds_Flowering Seed 30 mg x 3,G-722,G-655,3,0.000099,false,Katyayani Amaranthus Mix Seeds_Flowering Seed 30 mg x 1,0.000033,0.000099,true
Katyayani Gliricidia Sepium Seeds Vegetable seeds 1 gm x 2,G-727,G-666,2,0.002,false,Katyayani Gliricidia Sepium Seeds Vegetable seeds 1 gm x 1,0.001,0.002,true
Katyayani chinese cabbage _Vegetable seeds 652 mg x 3,G-737,G-592,3,0.0021516,false,Katyayani chinese cabbage _Vegetable seeds 652 mg x 1,0.0007172,0.0021516,true
Katyayani red pumpkin _Vegetable seeds 1 gm x 3,G-738,G-593,3,0.003,false,Katyayani red pumpkin _Vegetable seeds 1 gm x 1,0.001,0.003,true
Trichoderma viride 5 Litre  (5 ltr x 1),K-7194,K-7194,1,5.5,false,,,,Parent Not Found
Anti Bacterial Kit (Kmycin 6gm x 2 + COC 50 450gm x1) 1 Pack x 1,"K-5561, K-568",K-7083,,0.5,false,EMA5 - Emamectin benzoate 5 % SG 50 kg (50 kg x 1),55,NaN,false
K-Cyper10 (Cypermethrin 10% EC) 50 ltr (50 ltr x 1),K-7206,K-7206,1,55,false,,,,Parent Not Found
TwinGuard FS | Cyantraniliprole 19.8% + Thiamethoxam 19.8% w/w FS 32 ML x 50,K-7097,K-7388,50,1.76,true,,,,Parent Not Found
EMARON | Emamectin 5% + Lufenuron 40% WG 30 GM x 5,K-7109,K-7107,5,0.165,false,EMARON | Emamectin 5% + Lufenuron 40% WG 30 GM x 1,0.033,0.165,true
CHAKRYAAN | Chlorantraniliprole 8.8% + Thiamethoxam 17.5% w/w SC 100 ML x 50,K-7112,K-7389,50,5.5,true,,,,Parent Not Found
YieldBor | Boron 10% sc 250 ML x 5,K-7144,K-7142,5,1.375,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5 L x 1,K-7151,K-7151,1,5.5,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5OO ML x 5,K-7162,K-7160,5,2.75,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 1 L x 1,K-7163,K-7163,1,1.1,false,,,,Parent Not Found
HarvestBlue | Copper Sulphate 47.15% + Mancozeb 30% WDG 500 GM x 50,K-7173,K-7400,50,27.5,true,,,,Parent Not Found
HarvestBlue | Copper Sulphate 47.15% + Mancozeb 30% WDG 1 KG x 50,K-7175,K-7401,50,55,true,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 500 ML x 3,K-7178,K-7177,3,1.65,false,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 1 L x 3,K-7181,K-7180,3,3.3,false,,,,Parent Not Found
chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250ML x 8,K-7068,K-6272,8,2.2,false,Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250 ml x 1,0.275,2.2,true
Difenshoot | Diafenthiuron 47.8% SC 250 ML x 50,K-7121,K-7390,50,13.75,true,,,,Parent Not Found
Difenshoot | Diafenthiuron 47.8% SC 250 ML x 100,K-7122,K-7121,100,27.5,false,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 100 ML x 50,K-7131,K-7394,50,5.5,true,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 100 ML x 100,K-7132,K-7131,100,11,false,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 250 ML x 50,K-7133,K-7395,50,13.75,true,,,,Parent Not Found
YieldBor | Boron 10% sc 250 ML x 1,K-7142,K-7142,1,0.275,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5OO ML x 1,K-7160,K-7160,1,0.55,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5 L x 1,K-7166,K-7166,1,5.5,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5 L x 3,K-7167,K-7166,3,16.5,false,,,,Parent Not Found
AZOZEB + | Azoxystrobin 11.5% + Mancozeb 30% WP 600 GM x 3,K-7087,K-7086,3,1.98,false,AZOZEB + | Azoxystrobin 11.5% + Mancozeb 30% WP 600 GM x 1,0.66,1.98,true
WOOD AEGIS | Chlorpyriphos 2% RTU 1 L x 50,K-7089,K-7387,50,55,true,,,,Parent Not Found
PYRACLORAM | Pyraclostrobin 5% + Metiram 55% WG 600 GM x 3,K-7115,K-7114,3,1.98,false,PYRACLORAM | Pyraclostrobin 5% + Metiram 55% WG 600 GM x 1,0.66,1.98,true
PYRACLORAM | Pyraclostrobin 5% + Metiram 55% WG 600 GM x 5,K-7116,K-7114,5,3.3,false,PYRACLORAM | Pyraclostrobin 5% + Metiram 55% WG 600 GM x 1,0.66,3.3,true
SuperStin | CARBENDAZIM 50% WP 100 GM x 50,K-7169,K-7398,50,5.5,true,,,,Parent Not Found
SuperStin | CARBENDAZIM 50% WP 250 GM x 50,K-7171,K-7399,50,13.75,true,,,,Parent Not Found
HarvestBlue | Copper Sulphate 47.15% + Mancozeb 30% WDG 500 GM x 100,K-7174,K-7173,100,55,false,,,,Parent Not Found
MightyMaze | Topramezone 336 g/l w/v SC 30 ML x 5,K-7096,K-7094,5,0.15,false,,,,Parent Not Found
WEED PYRO | Pyroxasulfone 85% WG 60 GM x 3,K-7127,K-7126,3,0.18,false,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 500 ML x 1,K-7177,K-7177,1,0.5,false,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 500 ML x 5,K-7179,K-7177,5,2.75,false,,,,Parent Not Found
Organic Cocopeat 5 KG  (5KG x 1),K-7277,K-7277,1,5.5,false,,,,Parent Not Found
Katyayani statice mix _flowering seeds 233mg x 5,G-621,G-559,5,0.0012815,false,Katyayani statice mix _flowering seeds 233 mg x 1,0.0002563,0.0012815,true
Katyayani coreopsis _flowering seeds 833mg x 3,G-623,G-561,3,0.0027489,false,Katyayani coreopsis _flowering seeds 833 mg x 1,0.0009163,0.0027489,true
Katyayani pansy swiss giant mix _flowering seeds 100mg x 3,G-625,G-563,3,0.00033,false,Katyayani pansy swiss giant mix _flowering seeds 100 mg x 1,0.00011,0.00033,true
Katyayani spinach _Vegetable seeds 8.4gm x 3,G-630,G-570,3,0.0252,false,Katyayani spinach _Vegetable seeds 8.4 gm x 1,0.0084,0.0252,true
Katyayani beetroot _Vegetable seeds 5gm x 3,G-632,G-576,3,0.015,false,Katyayani beetroot _Vegetable seeds 5 gm x 1,0.005,0.015,true
Katyayani fenugreek (methi)_Vegetable seeds 250gm x 2,G-633,G-577,2,0.5,false,Katyayani fenugreek (methi)_Vegetable seeds 250 gm x 1,0.25,0.5,true
Katyayani green onion (leek)_Vegetable seeds 20gm x 10,G-635,G-581,10,0.2,false,Katyayani green onion (leek)_Vegetable seeds 20 gm x 1,0.02,0.2,true
Katyayani carrot nantes (improved)_Vegetable seeds 10gm x 3,G-638,G-584,3,0.03,false,Katyayani carrot nantes (improved)_Vegetable seeds 10 gm x 1,0.01,0.03,true
Katyayani cherry tomatoes (yellow)_Vegetable seeds 114mg x 3,G-641,G-587,3,0.0003762,false,Katyayani cherry tomatoes (yellow)_Vegetable seeds 114 mg x 1,0.0001254,0.0003762,true
Katyayani Red Amaranthus Seeds (Red Math) Vegetable seeds 60 mg x 2,G-673,G-657,2,0.000066,false,Katyayani Red Amaranthus Seeds (Red Math) Vegetable seeds 60 mg x 1,0.000066,0.000132,true
Katyayani Beetroot Seeds_Microgreen Seeds 450 mg x 3,G-674,G-665,3,0.000495,false,Katyayani Beetroot Seeds_Microgreen Seeds 450 mg x 1,0.000495,0.001485,true
Katyayani Dishwasher Detergent 454 gm (1 lb) x 3,G-708,G-423,3,1.362,false,Katyayani Dishwasher Detergent  454 gm (1 lb) x 1,0.454,1.362,true
Katyayani Vitamin C 63 gm (2.2 oz) x 3,G-718,G-398,3,0.189,false,Katyayani Vitamin C 63 gm (2.2 oz) x 1,0.063,0.189,true
Katyayani Cosmos sulphureus Seeds flowering seeds 250 mg x 2,G-719,G-649,2,0.00055,false,Katyayani Cosmos sulphureus Seeds flowering seeds 250 mg x 1,0.000275,0.00055,true
Katyayani Gazania NEW DAY WHITE Seeds flowering seeds 400 mg x 2,G-721,G-654,2,0.00088,false,Katyayani Gazania NEW DAY WHITE Seeds flowering seeds 400 mg x 1,0.00044,0.00088,true
Katyayani Green Amaranthus Seeds (Green Math) Vegetable seeds 175 mg x 3,G-726,G-663,3,0.0005775,false,Katyayani Green Amaranthus Seeds (Green Math) Vegetable seeds 175 mg x 1,0.0001925,0.0005775,true
Katyayani Bottlegourd Seeds (Long)_Vegitable Seed 1.5 gm x 2,G-733,G-656,2,0.003,false,Katyayani Bottlegourd Seeds (Long)_Vegitable Seed 1.5 gm x 1,0.0015,0.003,true
Katyayani spinach (palak)_Microgreen seeds 20 gm x 10,G-740,G-596,10,0.2,false,Katyayani spinach (palak)_Microgreen seeds 20 gm x 1,0.02,0.2,true
Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 700 mg x 4,G-742,G-669,4,0.00308,false,Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 700 mg x 1,0.00077,0.00308,true
KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 100 gm  (100 gm x 1),K-7195,K-7195,1,0.11,false,,,,Parent Not Found
CHAKRYAAN | Chlorantraniliprole 8.8% + Thiamethoxam 17.5% w/w SC 100 ML x 100,K-7113,K-7112,100,11,false,,,,Parent Not Found
CARTAZEN 10 | Cartap Hydrochloride 50% + Buprofenzin 10% WP 1 KG x 50,K-7129,K-7391,50,55,true,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 5OO ML x 50,K-7135,K-7396,50,27.5,true,,,,Parent Not Found
YieldBor | Boron 10% sc 100 ML x 5,K-7141,K-7139,5,0.55,false,,,,Parent Not Found
YieldBor | Boron 10% sc 250 ML x 3,K-7143,K-7142,3,0.825,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5OO ML x 3,K-7146,K-7145,3,1.65,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5OO ML x 5,K-7147,K-7145,5,2.75,false,,,,Parent Not Found
YieldBor | Boron 10% sc 1 L x 1,K-7148,K-7148,1,1.1,false,,,,Parent Not Found
YieldBor | Boron 10% sc 1 L x 5,K-7150,K-7148,5,5.5,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 100 ML x 5,K-7156,K-7154,5,0.55,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 250 ML x 1,K-7157,K-7157,1,0.275,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 250 ML x 3,K-7158,K-7157,3,0.825,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5OO ML x 3,K-7161,K-7160,3,1.65,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 1 L x 3,K-7164,K-7163,3,3.3,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 5 L x 5,K-7168,K-7166,5,27.5,false,,,,Parent Not Found
Azoxy (Azoxystrobin 23 % sc) 250ml x 2,K-7241,K-495,2,0.55,false,Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1,0.275,0.55,true
WOOD AEGIS | Chlorpyriphos 2% RTU 1 L x 100,K-7090,K-7089,100,110,false,,,,Parent Not Found
MANDUS MID | Mandipropamid 23.4% SC 250 ML x 3,K-7124,K-7123,3,0.825,false,MANDUS MID | Mandipropamid 23.4% SC 250 ML x 1,0.275,0.825,true
SuperStin | CARBENDAZIM 50% WP 100 GM x 100,K-7170,K-7169,100,11,false,,,,Parent Not Found
PINOX GO | Pinoxaden 5.1% EC 500 ML x 1,K-7091,K-7091,1,0.5,false,,,,Parent Not Found
PINOX GO | Pinoxaden 5.1% EC 500 ML x 3,K-7092,K-7091,3,1.65,false,,,,Parent Not Found
MightyMaze | Topramezone 336 g/l w/v SC 30 ML x 1,K-7094,K-7094,1,0.03,false,,,,Parent Not Found
MightyMaze | Topramezone 336 g/l w/v SC 30 ML x 3,K-7095,K-7094,3,0.09,false,,,,Parent Not Found
WEED PYRO | Pyroxasulfone 85% WG 60 GM x 1,K-7126,K-7126,1,0.06,false,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 1 L x 1,K-7180,K-7180,1,1.1,false,,,,Parent Not Found
FIXTYL | Fluazifop-p-butyl 13.4 %EC 1 L x 5,K-7182,K-7180,5,5.5,false,,,,Parent Not Found
chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250ML x 2,K-7066,K-6272,2,0.55,false,Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250 ml x 1,0.275,0.55,true
chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250ML x 4,K-7067,K-6272,4,1.1,false,Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 250 ml x 1,0.275,1.1,true
TwinGuard FS | Cyantraniliprole 19.8% + Thiamethoxam 19.8% w/w FS 32 ML x 100,K-7098,K-7097,100,3.52,false,,,,Parent Not Found
EMARON | Emamectin 5% + Lufenuron 40% WG 30 GM x 3,K-7108,K-7107,3,0.099,false,EMARON | Emamectin 5% + Lufenuron 40% WG 30 GM x 1,0.033,0.099,true
LOOFEN | Lufenuron 5.4% SC 250 ML x 100,K-7111,K-7110,100,27.5,false,LOOFEN | Lufenuron 5.4% SC 250 ML x 50,13.75,1375,false
CARTAZEN 10 | Cartap Hydrochloride 50% + Buprofenzin 10% WP 1 KG x 100,K-7130,K-7129,100,110,false,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 250 ML x 100,K-7134,K-7133,100,27.5,false,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 5OO ML x 100,K-7136,K-7135,100,55,false,,,,Parent Not Found
SOIL PRIME | Fluopyram 34.48 % w/w SC 1 L x 100,K-7138,K-7137,100,110,false,SOIL PRIME | Fluopyram 34.48 % w/w SC 1 L x 50,55,5500,false
Mix micronutrient 100 gm x 3,K-7242,K - 06,3,0.33,false,,,,Parent Not Found
YieldBor | Boron 10% sc 100 ML x 1,K-7139,K-7139,1,0.11,false,,,,Parent Not Found
YieldBor | Boron 10% sc 100 ML x 3,K-7140,K-7139,3,0.33,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5OO ML x 1,K-7145,K-7145,1,0.55,false,,,,Parent Not Found
YieldBor | Boron 10% sc 1 L x 3,K-7149,K-7148,3,3.3,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5 L x 3,K-7152,K-7151,3,16.5,false,,,,Parent Not Found
YieldBor | Boron 10% sc 5 L x 5,K-7153,K-7151,5,27.5,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 100 ML x 1,K-7154,K-7154,1,0.11,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 100 ML x 3,K-7155,K-7154,3,0.33,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 250 ML x 5,K-7159,K-7157,5,1.375,false,,,,Parent Not Found
CALSOL + | Calcium 11% sc 1 L x 5,K-7165,K-7163,5,5.5,false,,,,Parent Not Found
AZOZOLE MAX | Azoxystrobin 4.8% + Chlorothalonil 40 % SC 600 ML x 100,K-7085,K-7084,,66,false,AZOZOLE MAX | Azoxystrobin 4.8% + Chlorothalonil 40 % SC 600 ML x 50,33,NaN,false
AZOZEB + | Azoxystrobin 11.5% + Mancozeb 30% WP 600 GM x 5,K-7088,K-7086,5,3.3,false,AZOZEB + | Azoxystrobin 11.5% + Mancozeb 30% WP 600 GM x 1,0.66,3.3,true
MANDUS MID | Mandipropamid 23.4% SC 250 ML x 5,K-7125,K-7123,5,1.375,false,MANDUS MID | Mandipropamid 23.4% SC 250 ML x 1,0.275,1.375,true
SuperStin | CARBENDAZIM 50% WP 250 GM x 100,K-7172,K-7171,100,27.5,false,,,,Parent Not Found
HarvestBlue | Copper Sulphate 47.15% + Mancozeb 30% WDG 1 KG x 100,K-7176,K-7175,100,110,false,,,,Parent Not Found
PINOX GO | Pinoxaden 5.1% EC 500 ML x 5,K-7093,K-7091,5,2.75,false,,,,Parent Not Found
WEED PYRO | Pyroxasulfone 85% WG 60 GM x 5,K-7128,K-7126,5,0.3,false,,,,Parent Not Found
Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 2,K-7284,K-5205,2,2.2,false,Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 1,1.1,2.2,true
Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 5,K-7285,K-5205,5,5.5,false,Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 1,1.1,5.5,true
BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG	100 gm x 1,K-7335,K-7335,1,0.11,,,,,Parent Not Found
BPH Super (Pymetrozine 50 % wg)	100 gm x 1,K-7348,K-7348,1,0.11,,,,,Parent Not Found
Professor (Ametocitradin 27 + Dimethomorph 20.27 SC)	100 ml x 1,K-7349,K-7349,1,0.11,,,,,Parent Not Found
KACIN (abamectin 1.9) 20 ml x 1,K-7350,K-7350,1,0.022,,,,,Parent Not Found
Finish it 20 ml x 1,K-7351,K-7351,1,0.022,,,,,Parent Not Found
Micro Booster (All Nutrients Mixture) 500 ml x 1,K-7360,K-7360,1,0.55,,,,,Parent Not Found
FLUFENZINE 20% SC	1 ltr x 1,K-7361,K-7361,1,1.1,,,,,Parent Not Found
Cypermethrin 25% EC	100ml x 1,K-7362,K-7362,1,0.11,,,,,Parent Not Found
TwinGuard FS | Cyantraniliprole 19.8% + Thiamethoxam 19.8% w/w FS	1 ltr x 1,K-7367,K-7367,1,1.1,,,,,Parent Not Found
BT Bio Insecticide | Bacillus thuringiensis israelensis (Bti) 1 kg x 1,K-7370,K-7370,1,1.1,,,,,Parent Not Found
Thioxam -Thiamethoxam 25 % wg	10 gm x 1,K-7374,K-7374,1,0.011,,,,,Parent Not Found
METAXEL ( Metalaxyl 35 % ws) 10 gm x 1,K-7375,K-7375,1,0.011,,,,,Parent Not Found
Tebuconazole 38.9%	250ml x 1,K-7378,K-7378,1,0.275,,,,,Parent Not Found
Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC)	250 ml x 1,K-7381,K-7381,1,0.275,,,,,Parent Not Found
HEXA 5 PLUS (HEXACONAZOLE 5% SC) 5 Ltr x 1,K-7382,K-7382,1,5.5,,,,,Parent Not Found
Apocalypse - Dinotefuran 20 % SG 50gm x 1,K-7384,K-7384,1,0.055,,,,,Parent Not Found
Potassium phosphonate 5ltr x 1,K-7385,K-7385,1,5.5,,,,,Parent Not Found
imida 30.5 - Imidacloprid 30.5 % SC	500ml x 1,K-7406,K-7406,1,0.55,,,,,Parent Not Found
DiaceL - Diafenthiuron 50% + Acetamiprid 20% + Lambda cyhalothrin 5% WP	100 gm x 1,K-7407,K-7407,1,0.11,,,,,Parent Not Found
BEIM - PRO (Beta-cyfluthrin 30% + Imidacloprid 30% + Fipronil 30% w/w OD )	500ml x 1,K-7408,K-7408,1,0.55,,,,,Parent Not Found
BEIM - PRO (Beta-cyfluthrin 30% + Imidacloprid 30% + Fipronil 30% w/w OD ) 100 ml x 1,K-7409,K-7409,1,0.11,,,,,Parent Not Found
Beta-Cyfluthrin 8.49% + Imidacloprid 19.81% w/w OD 5 Ltr  x 1,K-7410,K-7410,1,5.5,,,,,Parent Not Found
META - SULVET (Sulphur 55.16% SC)	250ml x 1,K-7411,K-7411,1,0.275,,,,,Parent Not Found
NUTOX -Deltamethrin 1.25% EC	1 ltr x 1,K-7412,K-7412,1,1.1,,,,,Parent Not Found
Ammonium Sulphate Fertiliser	1 kg x 1,K-7436,K-7436,1,1.1,,,,,Parent Not Found
FLUFENZINE 20% SC	5 ltr x 1,K-7435,K-7435,1,5.5,,,,,Parent Not Found
Calcium Solubilizing bacteria	5 Litre	(5 Ltr x 1),K-7437,K-7437,1,5.5,,,,,Parent Not Found
EMA5 - Emamectin benzoate 5 % SG	5kg x 1,K-7439,K-7439,1,5.5,,,,,Parent Not Found
SPINO25 - Spinosad 2.5 % SC	 5 Ltr x 1,K-7441,K-7441,1,5.5,,,,,Parent Not Found
FANTASY GOLD (fipronil 18.87% sc)		50ml x 1,K-7440,K-7440,1,0.055,,,,,Parent Not Found
VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 	1 kg x 1,K-7442,K-7442,1,1.1,,,,,Parent Not Found
POWER CLO 50 (Clothianidin 50 % Wg)	100 gm	(100 gm x 1),K-7444,K-7444,1,0.11,,,,,Parent Not Found
EMA5 - Emamectin benzoate 5 % SG	   2.5 kg	2.5 kg x 1,K-7446,K-7446,1,2.75,,,,,Parent Not Found
PROFENOPHOS 50% EC	5 Ltr	5 ltr x 1,K-7448,K-7448,1,5.5,,,,,Parent Not Found
Profenofos 50% + Bifenthrin 10% + Tolfenpyrad 15% + Fipronil 3 %	  5 ltr x 1,K-7447,K-7447,1,5.5,,,,,Parent Not Found
Thiamethoxam 30% FS - Docter	5 Ltr x 1,K-7458,K-7458,1,5.5,,,,,Parent Not Found
Attack CS ( Lambda-Cyhalothrin (4.9%)) 5 Ltr x 1,K-7459,K-7459,1,5.5,,,,,Parent Not Found
Verticillium lecanii	5 ltr x 1,K-7502,K-7502,1,5.5,,,,,Parent Not Found
Liquid Consortia - Bio NPK 5 Ltr x 1,K-7376,K-7376,1,5.5,,,,,Parent Not Found
Bacillus supp 2% AS 5 ltr x 1,K-7377,K-7377,1,5.5,,,,,Parent Not Found
Dinotefuran 70% WG	5 kg x 1,K-7503,K-7503,1,5.5,,,,,Parent Not Found
Cypermethrin 25% EC	500ml x 1,K-7505,K-7505,1,0.55,,,,,Parent Not Found
Ditox - Diflubenzuron 25% WP	25 kg x 1,K-7504,K-7504,1,27.5,,,,,Parent Not Found
NPK 12 61 00 250gm x 1,K-7506,K-7506,1,0.275,,,,,Parent Not Found
chloropyriphos 20%cs	100ml x 1,K-7508,K-7508,1,0.11,,,,,Parent Not Found
Fantasy 292 - Fipronil 2.92% EC	30 ml x 1,K-7509,K-7509,1,0.033,,,,,Parent Not Found
AZOZEB + | Azoxystrobin 11.5% + Mancozeb 30% WP	100 gm x 1,K-7507,K-7507,1,0.11,,,,,Parent Not Found
Larvicide  Mix	25 ltr x 1,K-7515,K-7515,1,27.5,,,,,Parent Not Found
K-Ortho - Orthosilicic Acid (OSA) 2 %,K-7308,K-7003,2,0.55,,K-Ortho - Orthosilicic Acid (OSA) 2 %	250 ml	250ml x 1,0.275,0.55,true
CHAKRYAAN | Chlorantraniliprole 8.8% + Thiamethoxam 17.5% w/w SC 100 ml x  1,K-7389,K-7389,1,0.11,,,,,Parent Not Found
Monocrotophos 36% SL	250 ml	250 ml x 1,K-7520,K-7520,1,0.275,,,,,Parent Not Found
Monocrotophos 36% SL	500 ml	500 ml x 1,K-7521,K-7521,1,0.55,,,,,Parent Not Found
Quinex (Quinalphos 25 % EC)	5 Ltr x 1,K-7522,K-7522,1,5.5,,,,,Parent Not Found
Cropmax Trio (carbandizm 10 % + chloropyriphos 10 % +nitobezine 10% GR) 50 Kg x 1,K-7523,K-7523,1,55,,,,,Parent Not Found
Difenshoot | Diafenthiuron 47.8% SC	100 ml x1,K-7525,K-7525,1,0.11,,,,,Parent Not Found
Paclobutrazol 40% sc 50 ltr x 1,K-7526,K-7526,1,55,,,,,Parent Not Found
DIMETHOATE 30% EC - 100 ml x 1,K-7528,K-7528,1,0.11,,,,,Parent Not Found
Deltametrin 1.25 % EC	1 ltr x 1,K-7529,K-7529,1,0.11,,,,,Parent Not Found
Deltametrin 1.75% EC	1 ltr x 1,K-7530,K-7530,1,0.11,,,,,Parent Not Found
Deltametrin 5% EC	1 ltr x 1,K-7531,K-7531,1,0.11,,,,,Parent Not Found
Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 50 ml x 1,K-7534,K-7534,1,0.06,,,,,Parent Not Found
Malathion technical 95%	1 kg  x 1,K-7533,K-7533,1,0.11,,,,,Parent Not Found
Amitraz 12.5 % EC	1 ltr x 1,K-7532,K-7532,1,0.11,,,,,Parent Not Found
emamectin benzote 1.9% EC - Ema 19	5 Ltr x 1,K-7536,K-7536,1,0.51,,,,,Parent Not Found
Validamycin 3% L	5 Liter	5 Ltr x 1,K-7537,K-7537,1,5.5,,,,,Parent Not Found
K-Acepro ( Acetamiprid 20% sp ) 5 Kg x 1,K-7386,K-7386,1,5.5,,,,,Parent Not Found
Activated neem oil 100ml x 4,K-7510,K-203,4,0.44,,Katyayani neem oil 100ml x 1,0.11,0.44,true
chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 500ml x 10,K-7371,K-5856,10,5.5,,Katyayani chlorpyriphos 50%+ cypermethrin 5% ec Docter 505 500ml x 1,0.55,5.5,true
chloropyriphos 20%cs 5 Ltr  x 1,K-7405,K-7405,1,5.5,,,,,Parent Not Found
FANTASY Fipronil 5 % SC Insecticide 250ml x 5,K-7449,K-344,5,1.375,,Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 1,0.275,1.375,true
FANTASY Fipronil 5 % SC Insecticide 250ml x 10,K-7450,K-344,10,2.75,,Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 1,0.275,2.75,true
FANTASY Fipronil 5 % SC Insecticide 500ml x 1,K-7380,K-7380,1,0.55,,,,,Parent Not Found
FANTASY Fipronil 5 % SC Insecticide 1 ltr x 3,K-7451,K-6053,3,3.3,,Katyayani FANTASY Fipronil 5 % SC Insecticide 1ltr x 1,1.1,3.3,true
FANTASY Fipronil 5 % SC Insecticide 1 ltr x 5,K-7452,K-6053,5,5.5,,Katyayani FANTASY Fipronil 5 % SC Insecticide 1ltr x 1,1.1,5.5,true
FANTASY Fipronil 5 % SC Insecticide 1 ltr x 10,K-7453,K-6053,10,11,,Katyayani FANTASY Fipronil 5 % SC Insecticide 1ltr x 1,1.1,11,true
Nashak (Fipronil 40% + Imidacloprid 40%)  40gm x 5,K-7332,K-353,5,0.22,,Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 40 gm x 1,0.044,0.22,true
Nashak (Fipronil 40% + Imidacloprid 40%)  40gm x 10,K-7333,K-353,10,0.44,,Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 40 gm x 1,0.044,0.44,true
Attack CS ( Lambda-Cyhalothrin (4.9%)) 500 ml x 1,K-7403,K-7403,1,0.55,,,,,Parent Not Found
propoxur 1.0 % WP 25 kg x 1,K-7282,K-7282,1,27.5,,,,,Parent Not Found
Anti virus 500 ml x 2,K-7357,K-6426,2,1.1,,Katyayani Anti virus 500 ml x 1,0.55,1.1,true
Anti virus 500 ml x 4,K-7358,K-6426,4,2.2,,Katyayani Anti virus 500 ml x 1,0.55,2.2,true
