G-265,Oregano Seeds_Herb seeds 10gm x 1,Katyayani Oregano Seeds_Herb seeds 10gm x 1,displayName,,
G-266,Oregano Seeds_Herb seeds 100gm x 1,Katyayani Oregano Seeds_Herb seeds 100gm x 1,displayName,,
G-267,Arugula Seeds (Rocket Leaves)_Herb seeds 10gm x 1,Katyayani Arugula Seeds (Rocket Leaves)_Herb seeds 10gm x 1,displayName,,
G-268,Arugula Seeds (Rocket Leaves)_Herb seeds 100gm x 1,Katyayani Arugula Seeds (Rocket Leaves)_Herb seeds 100gm x 1,displayName,,
G-269,Parsley Seeds_Herb seeds 10gm x 1,Katyayani Parsley Seeds_Herb seeds 10gm x 1,displayName,,
G-270,Parsley Seeds_Herb seeds 100gm x 1,Katyayani Parsley Seeds_Herb seeds 100gm x 1,displayName,,
G-271,Thyme Seeds_Herb seeds 10gm x 1,Katyayani Thyme Seeds_Herb seeds 10gm x 1,displayName,,
G-272,Thyme Seeds_Herb seeds 100gm x 1,Katyayani Thyme Seeds_Herb seeds 100gm x 1,displayName,,
G-273,Dill Leaves Seeds (Suwa)_Herb seeds 10gm x 1,Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 10gm x 1,displayName,,
G-274,Dill Leaves Seeds (Suwa)_Herb seeds 100gm x 1,Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 100gm x 1,displayName,,
G-275,Thai Basil _Herb seeds 10gm x 1,Katyayani Thai Basil _Herb seeds 10gm x 1,displayName,,
G-276,Thai Basil_Herb seeds 100gm x 1,Katyayani Thai Basil_Herb seeds 100gm x 1,displayName,,
G-277,Chives Seeds_Herb seeds 10gm x 1,Katyayani Chives Seeds_Herb seeds 10gm x 1,displayName,,
G-278,Chives Seeds_Herb seeds 100gm x 1,Katyayani Chives Seeds_Herb seeds 100gm x 1,displayName,,
G-279,Sage Seeds_Herb seeds 10gm x 1,Katyayani Sage Seeds_Herb seeds 10gm x 1,displayName,,
G-280,Sage Seeds_Herb seeds 100gm x 1,Katyayani Sage Seeds_Herb seeds 100gm x 1,displayName,,
G-281,Fennel Seeds_Herb seeds 10gm x 1,Katyayani Fennel Seeds_Herb seeds 10gm x 1,displayName,,
G-282,Fennel Seeds_Herb seeds 100gm x 1,Katyayani Fennel Seeds_Herb seeds 100gm x 1,displayName,,
G-283,Tarragon Seeds_Herb seeds 10gm x 1,Katyayani Tarragon Seeds_Herb seeds 10gm x 1,displayName,,
G-284,Tarragon Seeds_Herb seeds 100gm x 1,Katyayani Tarragon Seeds_Herb seeds 100gm x 1,displayName,,
G-285,Chervil Seeds_Herb seeds 10gm x 1,Katyayani Chervil Seeds_Herb seeds 10gm x 1,displayName,,
G-286,Chervil Seeds_Herb seeds 100gm x 1,Katyayani Chervil Seeds_Herb seeds 100gm x 1,displayName,,
G-287,Purple Basil Seeds_Herb seeds 10gm x 1,Katyayani Purple Basil Seeds_Herb seeds 10gm x 1,displayName,,
G-288,Purple Basil Seeds_Herb seeds 100gm x 1,Katyayani Purple Basil Seeds_Herb seeds 100gm x 1,displayName,,
G-289,Marjoram Seeds_Herb seeds 10gm x 1,Katyayani Marjoram Seeds_Herb seeds 10gm x 1,displayName,,
G-290,Marjoram Seeds_Herb seeds 100gm x 1,Katyayani Marjoram Seeds_Herb seeds 100gm x 1,displayName,,
G-291,Papaya seeds_Fruit seeds 10gm x 1,Katyayani Papaya seeds_Fruit seeds 10gm x 1,displayName,,
G-292,Papaya seeds_Fruit seeds 100gm x 1,Katyayani Papaya seeds_Fruit seeds 100gm x 1,displayName,,
G-293,Watermelon Seeds_Fruit seeds 10gm x 1,Katyayani Watermelon Seeds_Fruit seeds 10gm x 1,displayName,,
G-294,Watermelon Seeds_Fruit seeds 100gm x 1,Katyayani Watermelon Seeds_Fruit seeds 100gm x 1,displayName,,
G-295,Cantaloupe Seeds (Muskmelon)_Fruit seeds 10gm x 1,Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 10gm x 1,displayName,,
G-296,Cantaloupe Seeds (Muskmelon)_Fruit seeds 100gm x 1,Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 100gm x 1,displayName,,
G-297,Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 10gm x 1,Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 10gm x 1,displayName,,
G-298,Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 100gm x 1,Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 100gm x 1,displayName,,
G-299,Pokal Bamboo Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Pokal Bamboo Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-300,Solid Bamboo Seeds (Dendrocalamus Strictus) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Solid Bamboo Seeds (Dendrocalamus Strictus) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-301,Cassia Javanica Seeds (Pink Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Cassia Javanica Seeds (Pink Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-302,Table Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Table Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-303,Indian Laburnum Seeds (Cassia Fistula) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Indian Laburnum Seeds (Cassia Fistula) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-304,Royal Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Royal Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-305,Cassia Nodosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Cassia Nodosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-306,Delonix Regia Seeds (Flamboyant Tree) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Delonix Regia Seeds (Flamboyant Tree) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-307,Leucaena Leucocephala Native Variety Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Leucaena Leucocephala Native Variety Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-308,Eucalyptus Redgum Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Eucalyptus Redgum Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-309,Cassia Grandis Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Cassia Grandis Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-310,Teak Seeds (Tectoma Grandis) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Teak Seeds (Tectoma Grandis) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-311,Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds  10 gm  x 1,Katyayani Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds  10 gm  x 1,"displayName,variant_name",,
G-312,Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds 100gm x 1,Katyayani Alfalfa Seeds (Lucerne Grass)_Tree and Grass seeds 100gm x 1,displayName,,
G-313,Creeping Bent Grass - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Creeping Bent Grass - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-314,Tall Fescue Grass - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Tall Fescue Grass - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-315,Panam Bermuda Grass - 100g_Tree and Grass seeds 100gm x 1,Katyayani Panam Bermuda Grass - 100g_Tree and Grass seeds 100gm x 1,displayName,,
G-316,Acacia Mangium Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Acacia Mangium Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-317,Gliricidia Sepium Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Gliricidia Sepium Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-318,Acacia Catechu Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Acacia Catechu Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-319,Pithecellobium Saman Seeds - 100 g_Tree and Grass seeds 10 gm x 1,Katyayani Pithecellobium Saman Seeds - 100 g_Tree and Grass seeds 10 gm x 1,displayName,,
G-320,Dodonaea Viscosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Dodonaea Viscosa Seeds - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-321,Cassia Marginata Seeds  Red Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,Katyayani Cassia Marginata Seeds  Red Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1,displayName,,
G-506,Swiss Chard Red  seeds 2000 mg x 1,Katyayani Swiss Chard Red  seeds 2000 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-507,Swiss Chard Green  seeds 1143 mg x 1,Katyayani Swiss Chard Green  seeds 1143 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-508,Swiss Chard Yellow  seeds 13500 mg x 1,Katyayani Swiss Chard Yellow  seeds 13500 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-509,Brinjal (Pusa purple long)  seeds 200 mg x 1,Katyayani Brinjal (Pusa purple long)  seeds 200 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-510,Borage  seeds 909 mg x 1,Katyayani Borage  seeds 909 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-511,Bottle Gourd  seeds 1000 mg x 1,Katyayani Bottle Gourd  seeds 1000 mg x 1,"displayName,netWeight",,
G-512,Morning Glory Mix  seeds 667 mg x 1,Katyayani Morning Glory Mix  seeds 667 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-513,Broccali  seeds 857 mg x 1,Katyayani Broccali  seeds 857 mg x 1,"displayName,netWeight",,
G-514,Basil Green (Tulsi Rama Green)  seeds 30833 mg x 1,Katyayani Basil Green (Tulsi Rama Green)  seeds 30833 mg x 1,"displayName,netWeight",,
G-515,Wild Rocket  seeds 25 mg x 1,Katyayani Wild Rocket  seeds 25 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-516,Aster Mix  seeds 133 mg x 1,Katyayani Aster Mix  seeds 133 mg x 1,"displayName,netWeight",,
G-517,Mizuna Green  seeds 500 mg x 1,Katyayani Mizuna Green  seeds 500 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-518,French Marigold Orange  seeds 1563 mg x 1,Katyayani French Marigold Orange  seeds 1563 mg x 1,"displayName,netWeight",,
G-519,Balsom Camelia Mix  seeds 200 mg x 1,Katyayani Balsom Camelia Mix  seeds 200 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-520,Basil Purple  seeds 375 mg x 1,Katyayani Basil Purple  seeds 375 mg x 1,"displayName,netWeight",,
G-521,Beetroot Red Rubi  seeds 2900 mg x 1,Katyayani Beetroot Red Rubi  seeds 2900 mg x 1,"displayName,netWeight",,
G-522,Bhindi Arka Anamika  seeds 10000 mg x 1,Katyayani Bhindi Arka Anamika  seeds 10000 mg x 1,"displayName,netWeight,category,bulk",,
G-523,Careopsis Seed  seeds 200 mg x 1,Katyayani Careopsis Seed  seeds 200 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-524,Seweet Pea mix  seeds 667 mg x 1,Katyayani Seweet Pea mix  seeds 667 mg x 1,"displayName,netWeight,bulk",,
G-525,Cosmos Orange  seeds 667 mg x 1,Katyayani Cosmos Orange  seeds 667 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-526,Pokchoy Green  seeds 833 mg x 1,Katyayani Pokchoy Green  seeds 833 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-527,Pansy Mixed  seeds 91 mg x 1,Katyayani Pansy Mixed  seeds 91 mg x 1,"displayName,netWeight",,
G-528,Guzania Sunshine Mix  seeds 20 mg x 1,Katyayani Guzania Sunshine Mix  seeds 20 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-529,Kale Vegitable Seeds  seeds 857 mg x 1,Katyayani Kale Vegitable Seeds  seeds 857 mg x 1,"displayName,netWeight",,
G-530,Lettuce Long Leaf  seeds 9000 mg x 1,Katyayani Lettuce Long Leaf  seeds 9000 mg x 1,"displayName,netWeight",,
G-531,lupin Pixie Mix  seeds 375 mg x 1,Katyayani Lubin Pixie Mix  seeds 375 mg x 1,"displayName,netWeight",,
G-532,Antirrhinum Tall Mix  seeds 231 mg x 1,Katyayani Antirrhinum Tall Mix  seeds 231 mg x 1,"displayName,netWeight",,
G-533,Water Melon Dark  seeds 1200 mg x 1,Katyayani Water Melon Dark  seeds 1200 mg x 1,"displayName,netWeight,sub_category,bulk",,
G-534,Red Radish  seeds 27 mg x 1,Katyayani Radish  seeds 27 mg x 1,"displayName,netWeight",,
G-535,Radish white long  seeds 5000 mg x 1,Katyayani Radish white long  seeds 5000 mg x 1,"displayName,netWeight,category",,
G-536,Marigold Orange  seeds 625 mg x 1,Katyayani Marigold Orange  seeds 625 mg x 1,"displayName,netWeight",,
G-537,Kale Curly  seeds 43 mg x 1,Katyayani Kale Curly  seeds 43 mg x 1,"displayName,netWeight",,
G-538,Gompherena Mix  seeds 5 mg x 1,Katyayani Gompherena Mix  seeds 5 mg x 1,"displayName,netWeight,bulk",,
G-539,Gilricidia  seeds 4545 mg x 1,Katyayani Gilricidia  seeds 4545 mg x 1,"displayName,netWeight,bulk",,
G-540,Clery Tall Utah  seeds 667 mg x 1,Katyayani Clery Tall Utah  seeds 667 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-541,portulaca mix _Flowering seeds 136 mg x 1,Katyayani portulaca mix _Flowering seeds 136 mg x 1,"displayName,netWeight",,
G-542,chrysanthemum mix _Flowering seeds 360 mg x 1,Katyayani chrysanthemum mix _Flowering seeds 360 mg x 1,"displayName,netWeight",,
G-543,dahlia  beauty mix_flowering seeds 811 mg x 1,Katyayani dahlia beauty mix_flowering seeds 811 mg x 1,"displayName,netWeight",,
G-544,petunia double mix _Flowering seeds 47 mg x 1,Katyayani petunia double mix _Flowering seeds 47 mg x 1,"displayName,netWeight",,
G-545,marigold french _flowering seeds 60 mg x 1,Katyayani marigold french _flowering seeds 60 mg x 1,"displayName,netWeight",,
G-546,zinnia lilliput mix _flowering seeds 100 gm  x 1,Katyayani zinnia lilliput mix _flowering seeds 100 gm x 1,displayName,,
G-547,sunflower sungold _flowering seeds 833 mg x 1,Katyayani sunflower sungold _flowering seeds 833 mg x 1,"displayName,netWeight",,
G-548,balsom mix - camella_flowering seeds 1 gm x 1,Katyayani balsom mix - camella_flowering seeds 1 gm x 1,"displayName,category,sub_category,bulk",,
G-549,salvia blue _flowering seeds 6.7 gm x 1,Katyayani salvia blue _flowering seeds 6.7 gm x 1,displayName,,
G-550,zinnia double mix _flowering seeds 12 gm x 1,Katyayani zinnia double mix _flowering seeds 12 gm x 1,displayName,,
G-551,ageratum _flowering seeds 1 gm x 1,Katyayani ageratum _flowering seeds 1 gm x 1,displayName,,
G-552,alyssum _flowering seeds 333 mg x 1,Katyayani alyssum _flowering seeds 333 mg x 1,"displayName,netWeight",,
G-553,gypsophila _flowering seeds 769 mg  x 1,Katyayani gypsophila _flowering seeds 769 mg x 1,"displayName,netWeight",,
G-554,lupins _flowering seeds 12.50 gm x 1,Katyayani lupins _flowering seeds 12.50 gm x 1,displayName,,
G-555,marigold african yellow _flowering seeds 67 mg x 1,Katyayani marigold african yellow _flowering seeds 67 mg x 1,"displayName,netWeight",,
G-556,star phlox mix _flowering seeds 346 mg x 1,Katyayani star phlox mix _flowering seeds 346 mg x 1,"displayName,netWeight",,
G-557,corn flower mix _flowering seeds 18.18 gm x 1,Katyayani corn flower mix _flowering seeds 18.18 gm x 1,displayName,,
G-558,nasturtium mix _flowering seeds 40 gm x 1,Katyayani nasturtium mix _flowering seeds 40 gm x 1,displayName,,
G-559,statice mix _flowering seeds 233 mg x 1,Katyayani statice mix _flowering seeds 233 mg x 1,"displayName,netWeight",,
G-560,celosia cristata _Flowering seeds 100 mg x 1,Katyayani celosia cristata _Flowering seeds 100 mg x 1,"displayName,netWeight",,
G-561,coreopsis _flowering seeds 833 mg x 1,Katyayani coreopsis _flowering seeds 833 mg x 1,"displayName,netWeight",,
G-562,candytuft _flowering seeds 19 mg x 1,Katyayani candytuft _flowering seeds 19 mg x 1,"displayName,netWeight",,
G-563,pansy swiss giant mix _flowering seeds 100 mg x 1,Katyayani pansy swiss giant mix _flowering seeds 100 mg x 1,"displayName,netWeight",,
G-564,rudbeckia _flowering seeds 1.31 gm x 1,Katyayani rudbeckia _flowering seeds 1.31 gm x 1,displayName,,
G-565,phlox beauty mix _flowering seeds 200 mg x 1,Katyayani phlox beauty mix _flowering seeds 200 mg x 1,"displayName,netWeight",,
G-566,sweet william mixed _flowering seeds 357 mg x 1,Katyayani sweet william mixed _flowering seeds 357 mg x 1,"displayName,netWeight",,
G-567,antirrhinum _flowering seeds 231 mg x 1,Katyayani antirrhinum _flowering seeds 231 mg x 1,"displayName,netWeight",,
G-568,helichrysum _flowering seeds 100 mg x 1,Katyayani helichrysum _flowering seeds 100 mg x 1,"displayName,netWeight",,
G-569,tomato  pkm-1_Vegetable seeds 278 mg x 1,Katyayani tomato pkm-1_Vegetable seeds 278 mg x 1,"displayName,netWeight,category,sub_category,bulk",,
G-570,spinach _Vegetable seeds 8.4 gm x 1,Katyayani spinach _Vegetable seeds 8.4 gm x 1,displayName,,
G-571,red cherry tomato _Vegetable seeds 20 gm x 1,Katyayani red cherry tomato _Vegetable seeds 20 gm x 1,displayName,,
G-572,coriander _Vegetable seeds 1.625 gm x 1,Katyayani coriander _Vegetable seeds 1.625 gm x 1,displayName,,
G-573,"bhindi, okra  (lady finger)_Vegetable seeds 30gm x 1","Katyayani bhindi, okra (lady finger)_Vegetable seeds 30gm x 1",displayName,,
G-574,capsicum green _Vegetable seeds 139 mg x 1,Katyayani capsicum green _Vegetable seeds 139 mg x 1,"displayName,netWeight",,
G-575,lettuce iceberg  (round)_Vegetable seeds 1 gm x 1,Katyayani lettuce iceberg (round)_Vegetable seeds 1 gm x 1,displayName,,
G-576,beetroot _Vegetable seeds 5 gm x 1,Katyayani beetroot _Vegetable seeds 5 gm x 1,displayName,,
G-577,fenugreek  (methi)_Vegetable seeds 250 gm x 1,Katyayani fenugreek (methi)_Vegetable seeds 250 gm x 1,displayName,,
G-578,french bean _Vegetable seeds 5.83 gm x 1,Katyayani french bean _Vegetable seeds 5.83 gm x 1,displayName,,
G-579,lettuce romaine  (long)_Vegetable seeds 60 mg x 1,Katyayani lettuce romaine (long)_Vegetable seeds 60 mg x 1,"displayName,netWeight",,
G-580,yellow capsicum _Vegetable seeds 145 mg x 1,Katyayani yellow capsicum _Vegetable seeds 145 mg x 1,"displayName,netWeight",,
G-581,green onion  (leek)_Vegetable seeds 20 gm x 1,Katyayani green onion (leek)_Vegetable seeds 20 gm x 1,displayName,,
G-582,bittergourd  (green long)_Vegetable seeds 20 gm x 1,Katyayani bittergourd (green long)_Vegetable seeds 20 gm x 1,displayName,,
G-583,cauliflower _Vegetable seeds 3.6 gm x 1,Katyayani cauliflower _Vegetable seeds 3.6 gm x 1,displayName,,
G-584,carrot nantes  (improved)_Vegetable seeds 10 gm x 1,Katyayani carrot nantes (improved)_Vegetable seeds 10 gm x 1,displayName,,
G-585,drumstick  (moringa)_Vegetable seeds 1 gm x 1,Katyayani drumstick (moringa)_Vegetable seeds 1 gm x 1,displayName,,
G-586,desi carrot  (long)_Vegetable seeds 8.4 gm x 1,Katyayani desi carrot (long)_Vegetable seeds 8.4 gm x 1,displayName,,
G-587,cherry tomatoes  (yellow)_Vegetable seeds 114 mg x 1,Katyayani cherry tomatoes (yellow)_Vegetable seeds 114 mg x 1,"displayName,netWeight",,
G-588,black brinjal  (round)_Vegetable seeds 0.5 gm x 1,Katyayani black brinjal (round)_Vegetable seeds 0.5 gm x 1,displayName,,
G-589,sweetcorn _Vegetable seeds 4 gm x 1,Katyayani sweetcorn _Vegetable seeds 4 gm x 1,displayName,,
G-590,lettuce lollo rosso _Vegetable seeds 833 mg x 1,Katyayani lettuce lollo rosso _Vegetable seeds 833 mg x 1,"displayName,netWeight",,
G-591,black brinjal  (long)_Vegetable seeds 769 mg x 1,Katyayani black brinjal (long)_Vegetable seeds 769 mg x 1,"displayName,netWeight",,
G-592,chinese cabbage _Vegetable seeds 652 mg  x 1,Katyayani chinese cabbage _Vegetable seeds 652 mg x 1,"displayName,netWeight",,
G-593,red pumpkin _Vegetable seeds 1 gm x 1,Katyayani red pumpkin _Vegetable seeds 1 gm x 1,displayName,,
G-594,gongura  (ambadi)_Vegetable seeds 7.5 gm x 1,Katyayani gongura (ambadi)_Vegetable seeds 7.5 gm x 1,displayName,,
G-595,white cucumber  (khira)_Vegetable seeds 93 mg x 1,Katyayani white cucumber (khira)_Vegetable seeds 93 mg x 1,"displayName,netWeight",,
G-596,spinach  (palak)_Microgreen seeds 20 gm x 1,Katyayani spinach (palak)_Microgreen seeds 20 gm x 1,displayName,,
G-597,fenugreek  (methi)_Microgreen seeds 250 gm x 1,Katyayani fenugreek (methi)_Microgreen seeds 250 gm x 1,displayName,,
G-598,green peas _Vegetable seeds 100 gm x 1,Katyayani green peas _Vegetable seeds 100 gm x 1,displayName,,
G-599,arugula  (rocket leaves)_Herb seeds 500 mg x 1,Katyayani arugula (rocket leaves)_Herb seeds 500 mg x 1,"displayName,netWeight",,
G-600,parsley curled _Herb seeds 571 mg x 1,Katyayani parsley curled _Herb seeds 571 mg x 1,"displayName,netWeight",,
G-601,papaya _Fruit seeds 1.61 gm x 1,Katyayani papaya _Fruit seeds 1.61 gm x 1,displayName,,
G-602,watermelon  dark green_Fruit seeds 1.2 gm x 1,Katyayani watermelon dark green_Fruit seeds 1.2 gm x 1,"displayName,category,sub_category,bulk",,
G-603,cantaloupe  (muskmelon)_Fruit seeds 270 mg x 1,Katyayani cantaloupe (muskmelon)_Fruit seeds 270 mg x 1,"displayName,netWeight",,
G-604,lettuce black rose _Vegetable seeds 11 gm x 1,Katyayani lettuce black rose _Vegetable seeds 11 gm x 1,displayName,,
G-605,indian laburnum  (cassia fistula) _Trees and grass seeds 625 mg  x 1,Katyayani indian laburnum (cassia fistula) _Trees and grass seeds 625 mg x 1,"displayName,netWeight",,
G-606,teak  (tectoma grandis) _Trees and grass seeds 10 gm x 1,Katyayani teak (tectoma grandis) _Trees and grass seeds 10 gm x 1,displayName,,
G-607,alfalfa  (lucerne grass)_Trees and grass seeds 250 gm x 1,Katyayani alfalfa (lucerne grass)_Trees and grass seeds 250 gm x 1,displayName,,
G-608,portulaca mix _Flowering seeds 136mg x 2,Katyayani portulaca mix _Flowering seeds 136mg x 2,"displayName,netWeight",,
G-609,chrysanthemum mix _Flowering seeds 360mg x 2,Katyayani chrysanthemum mix _Flowering seeds 360mg x 2,"displayName,netWeight",,
G-610,dahlia  beauty mix_flowering seeds 811mg x 6,Katyayani dahlia beauty mix_flowering seeds 811mg x 6,"displayName,netWeight",,
G-611,petunia double mix _Flowering seeds 47mg x 2,Katyayani petunia double mix _Flowering seeds 47mg x 2,"displayName,netWeight",,
G-612,marigold french _flowering seeds 60mg x 5,Katyayani marigold french _flowering seeds 60mg x 5,"displayName,netWeight",,
G-613,sunflower sungold _flowering seeds 833mg x 2,Katyayani sunflower sungold _flowering seeds 833mg x 2,"displayName,netWeight",,
G-614,salvia blue _flowering seeds 6.7gm x 2,Katyayani salvia blue _flowering seeds 6.7gm x 2,displayName,,
G-615,zinnia double mix _flowering seeds 12gm x 3,Katyayani zinnia double mix _flowering seeds 12gm x 3,displayName,,
G-616,ageratum _flowering seeds 1gm x 4,Katyayani ageratum _flowering seeds 1gm x 4,"displayName,category,bulk",,
G-617,alyssum _flowering seeds 333mg x 5,Katyayani alyssum _flowering seeds 333mg x 5,"displayName,netWeight,category,bulk",,
G-618,lupins _flowering seeds 12.5gm x 3,Katyayani lupins _flowering seeds 12.5gm x 3,"displayName,category,bulk",,
G-619,corn flower mix _flowering seeds 18.18gm x 3,Katyayani corn flower mix _flowering seeds 18.18gm x 3,"displayName,category,bulk",,
G-620,nasturtium mix _flowering seeds 40gm x 3,Katyayani nasturtium mix _flowering seeds 40gm x 3,"displayName,category,bulk",,
G-621,statice mix _flowering seeds 233mg x 5,Katyayani statice mix _flowering seeds 233mg x 5,"displayName,netWeight,category,bulk",,
G-622,celosia cristata _Flowering seeds 100mg x 3,Katyayani celosia cristata _Flowering seeds 100mg x 3,"displayName,netWeight",,
